@relation data
@attribute "#classes" numeric
@attribute "#atributos" numeric
@attribute "#exemplos" numeric
@attribute "#exemplos/#atributos" numeric
@attribute "%nominais" numeric
@attribute "log(#exs)" numeric
@attribute "log(#exs/#atrs)" numeric
@attribute "AH-conect.-Y" numeric
@attribute "AH-Dunn-Y" numeric
@attribute "AH-silhueta-Y" numeric
@attribute "AH-conect.-1.5Y" numeric
@attribute "AH-Dunn-1.5Y" numeric
@attribute "AH-silhueta-1.5Y" numeric
@attribute "AH-conect.-2Y" numeric
@attribute "AH-Dunn-2Y" numeric
@attribute "AH-silhueta-2Y" numeric
@attribute "kM-conect.-Y" numeric
@attribute "kM-Dunn-Y" numeric
@attribute "kM-silhueta-Y" numeric
@attribute "kM-conect.-1.5Y" numeric
@attribute "kM-Dunn-1.5Y" numeric
@attribute "kM-silhueta-1.5Y" numeric
@attribute "kM-conect.-2Y" numeric
@attribute "kM-Dunn-2Y" numeric
@attribute "kM-silhueta-2Y" numeric
@attribute learner {NB,kNN,VFDT,SVM,C45,IELM,CIELM}
@attribute class {AgTUeuc1.0,DWTUmah1.0,DWeuc1.0,EERMent,Mar,Rnd,SGcon}
@data
4.0,2.0,4141.6,2070.8,0.0,3.6171681519737997,3.3161381563098185,51.13888888888891,0.0018274289057560106,0.4430295272545662,81.1115079365079,0.0017806670323461304,0.43501961226575686,87.78174603174601,0.002340870011406789,0.46421866499260317,84.09642857142859,0.0011771505371350602,0.4773168353985143,162.7825396825401,6.328743545671316E-4,0.46865754293410106,178.48492063492097,3.4632683287003004E-4,0.4887689778816729,VFDT,SGcon
2.0,242.0,50.4,0.20826446280991734,100.0,1.7024305364455252,-0.681384829534906,8.786904761904763,0.5558462698997588,0.6061505127799722,8.786904761904763,0.6744968469832492,0.5769992250467006,8.786904761904763,1.0468166009909696,0.5719632461691778,2.92896825396825,0.9649198438873973,0.6726347346107269,5.857936507936511,0.8933557558129653,0.5966759830885393,8.786904761904763,1.0468166009909696,0.5719632461691778,C45,AgTUeuc1.0
2.0,22.0,156.0,7.090909090909091,0.0,2.1931245983544616,0.8507019175322553,20.028571428571407,0.09489584419750523,0.271140586627105,25.6607142857143,0.15772263412871004,0.2643261222929399,33.958333333333286,0.14785626175549102,0.20624231168431092,41.21785714285713,0.06288869856632019,0.31140173257916187,33.582539682539704,0.08291699683874111,0.2740545148868001,59.57261904761897,0.07558725996499806,0.21110704446569892,IELM,DWTUmah1.0
3.0,5.0,84.8,16.96,40.0,1.9283958522567137,1.229425847920695,11.6269841269841,0.22755644208082987,0.29352269800662517,19.9198412698413,0.19415977377320806,0.28249293790793684,28.08174603174599,0.1594854931636789,0.3396011688719882,8.144444444444444,0.4641112015629922,0.32000996550578703,15.3281746031746,0.158166687687419,0.311640861837791,30.16547619047618,0.06990054175574817,0.3455200991946991,SVM,DWTUmah1.0
3.0,13.0,142.4,10.953846153846154,0.0,2.1535099893008374,1.0395666369940009,19.693253968254,0.2377370881440009,0.28210792753444386,31.824206349206296,0.19881731337231912,0.281440723181551,48.699206349206314,0.24798372046038794,0.24508907521035003,21.04444444444441,0.1890545331888571,0.29057849989213397,30.107142857142893,0.21416133778699706,0.2975125029979251,50.47896825396831,0.194154880828688,0.25349555104195987,IELM,Mar
2.0,25.0,2468.0,98.72,72.0,3.392345155361204,1.9944051466891664,3.2829365079365114,0.042542510075129686,0.408434479322039,74.69285714285708,0.006730178432776099,0.15547373159786104,79.89126984126982,0.010047877512001004,0.16289898479143303,9.153571428571434,0.08188128397423394,0.44040499591958787,26.355952380952395,0.03850308947798661,0.4620177113809802,451.3019841269839,0.005705039258804409,0.216300290175942,CIELM,Mar
2.0,21.0,6499.2,309.48571428571427,100.0,3.8128599017247127,2.4906406069907936,0.8027777777777776,0.0943868079119234,0.16998297883582192,0.8027777777777776,0.0943868079119234,0.053004289554333,0.8027777777777776,0.0943868079119234,0.08569511654252876,2.6888888888888904,0.132136406456663,0.25707284195418995,10.620238095238106,0.10375256156734601,0.0795542355723917,10.620238095238106,0.10375256156734601,0.07645210899267309,C45,AgTUeuc1.0
5.0,11.0,3148.8,286.25454545454545,0.0,3.4981450767512476,2.4567523915930223,1017.2801587301594,0.057611070924465206,0.102490355379103,1221.35674603175,0.06178889567608431,0.08961174650994236,1523.5527777777797,0.06178889567608431,0.06845475729959415,1274.4595238095205,0.016384389775365202,0.1420115984394129,1578.15753968254,0.0152635906434323,0.1250766048918509,2024.5099206349194,0.015603211220842904,0.11863911442891104,VFDT,AgTUeuc1.0
6.0,9.0,170.4,18.933333333333334,0.0,2.2314695904306814,1.2772270809913564,52.16904761904763,0.08186030938436907,0.3029646669974511,75.18888888888888,0.046131708068520495,0.219468600504927,83.36944444444435,0.046131708068520495,0.221193644082847,67.77380952380946,0.06547909041807516,0.339509222239445,86.2503968253968,0.038956154602951314,0.25969770548027316,93.9666666666667,0.05438295698112589,0.26085362655395516,CIELM,DWTUmah1.0
4.0,90.0,70.4,0.7822222222222223,0.0,1.8475726591421122,-0.10666985029721264,73.21031746031753,0.0838889037923596,0.25200268957557,73.74365079365083,0.142431740362043,0.2666432785316812,76.88809523809523,0.16877170853421306,0.2867282116709731,42.509126984126986,0.14939311147333892,0.387585137538877,50.10634920634922,0.2054412796714221,0.29095782780259216,54.445238095238125,0.217115013790709,0.30671081647846504,VFDT,SGcon
2.0,5.0,4316.0,863.2,0.0,3.635081436010873,2.9361114316748544,81.76031746031752,0.03774470885294059,0.23000019840479194,134.93730158730202,0.026962418791690004,0.267761127622248,189.20952380952403,0.026962418791690004,0.31482862703380676,204.994841269841,0.012235000485425102,0.23292505213272105,350.6146825396829,0.0051517599657811,0.27584933365389497,346.9023809523808,0.011054462761970897,0.3319020048255792,C45,AgTUeuc1.0
2.0,33.0,280.0,8.484848484848484,0.0,2.4471580313422194,0.9286440914643317,73.0587301587302,0.08650262245675006,0.217646117138987,83.35992063492061,0.08650262245675006,0.24448496984903914,86.83611111111105,0.08650262245675006,0.27391650820847696,45.72579365079358,0.08702698430974971,0.2551402375997569,59.57261904761897,0.05607083899115461,0.2748626225996151,67.17738095238104,0.05607083899115461,0.292748496572317,IELM,AgTUeuc1.0
2.0,10.0,456.0,45.6,10.0,2.658964842664435,1.658964842664435,73.8146825396825,0.020879883794641403,0.1332807083617311,73.8146825396825,0.020879883794641403,0.111674118736655,112.75595238095197,0.020930529943238005,0.14552484126464502,117.27539682539695,0.015485781389125099,0.19046736662154296,120.78968253968299,0.01631205042367811,0.16033077748713204,115.11349206349205,0.02046331059268651,0.199753348844979,CIELM,Mar
2.0,6.0,345.6,57.6,100.0,2.5385737338068557,1.760422483423212,45.746825396825415,0.4658641599678829,0.0986402795431009,74.27658730158733,0.4806296159575732,0.12565686950771002,96.49920634920635,0.48183950008159415,0.12999520652796404,41.50833333333331,0.4785696113077519,0.126648330311391,74.27658730158733,0.4806296159575732,0.12565686950771002,96.49920634920635,0.48183950008159415,0.12999520652796404,kNN,AgTUeuc1.0
5.0,10.0,4314.4,431.43999999999994,0.0,3.634920407280106,2.634920407280106,530.4547619047621,0.00172030429086769,0.13160703645660107,543.1666666666673,0.0019487252786212998,0.176719772881718,656.2940476190483,0.0018738097200144497,0.17860188215356898,445.187301587302,6.46392888893215E-4,0.3163866094604409,594.7837301587298,0.00111153333047833,0.274768088631098,761.9329365079358,4.6713786993284723E-4,0.26521077586684316,VFDT,AgTUeuc1.0
6.0,12.0,336.8,28.066666666666666,16.666666666666668,2.527372082827612,1.4481908367799872,52.5202380952381,0.2581623806388598,0.15078870679647102,61.80912698412701,0.13740685258050392,0.17377798996174307,91.62380952380953,0.13740685258050392,0.18049733909719293,43.31706349206351,0.18615913642550008,0.16669898578186204,40.3904761904762,0.2887545335321829,0.19643694340407897,95.46984126984127,0.13883391961548106,0.19374387733256795,CIELM,DWTUmah1.0
5.0,26.0,2200.8,84.64615384615385,76.92307692307692,3.3425805773816273,1.927607229410809,5.096825396825398,0.024207309890444294,0.16159904185177607,13.754761904761894,0.0104069766490448,0.108038705404711,26.940873015873002,0.0104069766490448,0.173065628613708,135.79126984127004,0.024207309890444294,0.21998526658484605,174.99404761904805,0.012248094430998202,0.1397613695964641,213.94603174603196,0.012207992690309595,0.17710591597081093,C45,DWTUmah1.0
3.0,8.0,3341.6,417.7,12.5,3.523954462257065,2.620864475265121,73.40158730158733,0.0102906390306248,0.33879992668321707,128.18730158730202,0.0113637419241858,0.3897777066650099,243.57301587301595,0.005327101031015958,0.38386585732015993,132.24801587301593,0.007264347223534722,0.4010983236540982,248.22857142857092,0.007242289481104087,0.3774329943770381,269.9591269841269,0.005720876862102359,0.41727625257023787,CIELM,DWTUmah1.0
6.0,36.0,2287.2,63.53333333333333,0.0,3.3593041423499326,1.803001641582645,305.83253968254013,0.06873953280072563,0.34741347154915103,446.4436507936511,0.0668268068119975,0.2850590736781449,645.7222222222222,0.0668268068119975,0.17995149235797603,352.1246031746031,0.06355907359425689,0.3752177358742601,481.905952380952,0.07379530639760358,0.29998108682928115,731.997619047619,0.0652970144095435,0.22939131256689588,SVM,DWTUmah1.0
4.0,8.0,1015.2,126.9,0.0,3.006551609086648,2.103461622094705,276.69880952381004,0.017451167530368798,0.12637723133727705,345.068253968254,0.017451167530368798,0.14334514770688692,423.23412698412716,0.03161120110412999,0.11169007258304604,349.77380952381,0.00991721834381609,0.17341500802766296,425.58253968254013,0.00991721834381609,0.19484506414139496,457.9055555555562,0.024183879046439004,0.203867075030512,CIELM,DWTUmah1.0
5.0,12.0,880.0,73.33333333333333,33.333333333333336,2.9444826721501687,1.8653014261025438,4.438492063492062,0.38497152554667,0.18530835261667808,40.70238095238088,0.396253641924341,0.16704406086920007,254.91825396825402,0.2404148564838569,0.10624238023556605,4.438492063492062,0.38497152554667,0.18530835261667808,35.86468253968249,0.396253641924341,0.16877566917431397,300.3055555555559,0.18083997115539596,0.117875507635238,kNN,AgTUeuc1.0
3.0,5.0,172.0,34.4,0.0,2.2355284469075487,1.5365584425715302,12.185714285714305,0.10442348287954002,0.5678483791362793,42.7634920634921,0.04213849726337801,0.26375621143217715,51.871428571428616,0.04213849726337801,0.29902275860991884,13.946825396825396,0.114333763540141,0.596589024348864,36.1170634920635,0.04640129158586739,0.3008383098047201,58.364682539682484,0.04305198826834121,0.324262907595192,SVM,DWTUmah1.0
2.0,36.0,2556.8,71.02222222222223,100.0,3.4076967576338975,1.8513942568666102,136.95952380952397,0.049780007853633484,0.09225417703451062,164.12817460317498,0.049780007853633484,0.10427465113203603,187.7198412698409,0.049780007853633484,0.0942276962565156,228.0543650793651,0.04808791514254338,0.118059146716448,234.81547619047606,0.04808791514254338,0.12547635590593306,355.061111111111,0.04833778705266242,0.12481692788900607,C45,AgTUeuc1.0
5.0,3.0,7001.6,2333.866666666667,0.0,3.8451972959812992,3.3680760412616366,705.2535714285711,0.014124374539996303,0.21342145257295606,911.6642857142866,0.015968614301526005,0.2122770041078991,1089.5293650793694,0.015840978099441298,0.20785771482953697,990.8996031746029,0.005690961334973877,0.2925198768151918,1132.2992063492095,0.00446365600105987,0.2770236476062069,1460.9115079365101,0.005403602383323509,0.27934657480784186,C45,AgTUeuc1.0
2.0,20.0,5920.0,296.0,0.0,3.77232170672292,2.4712917110589387,1051.9115079365101,0.220653032562527,0.14654101768884295,3131.4702380952385,0.19869765736814698,0.06517382965940594,4089.0190476190487,0.19997677229665992,0.06307711645530961,744.9130952380948,0.21580888975242105,0.15525296293444593,3044.5214285714314,0.19522867540677194,0.07189112154879808,4963.85396825397,0.18206681044898804,0.036304648999957216,VFDT,AgTUeuc1.0
6.0,51.0,4401.6,86.30588235294118,0.0,3.6436105730456085,1.936040396947672,127.22182539682494,0.016392275010791893,0.165440808819961,182.24246031746003,0.01625094490852141,0.22669765408040107,187.66865079365104,0.016595056965811802,0.24001199189382397,407.736904761905,0.004346469341352189,0.213871254749761,383.91547619047583,0.0012844415871240697,0.25936191193579616,411.98214285714306,0.0018907599604957004,0.26867044418860514,NB,SGcon
2.0,5.0,3855.2,771.04,0.0,3.586046913293152,2.887076908957133,406.9730158730161,0.005359894302633283,0.17133095556014097,443.122619047619,0.005407328812796441,0.18847244417422707,550.8500000000003,0.004503919537303878,0.14669041144525394,476.35912698412716,0.001980326418107069,0.23357177981002405,502.5166666666669,0.003564907350927128,0.24722458417562185,770.349206349206,0.0025820226911472312,0.24034525937862594,VFDT,Rnd
2.0,13.0,216.0,16.615384615384617,0.0,2.3344537511509307,1.2205103988440942,50.596031746031706,0.2621568152882539,0.135522068481555,58.87539682539681,0.27207191585146284,0.14969679780841896,81.78015873015873,0.24874057207545314,0.10902115637726296,64.7361111111111,0.1598568249311919,0.16909922263720703,74.8769841269841,0.16268075476732197,0.1713909342995189,81.67817460317457,0.195436405292653,0.13273786285411193,CIELM,DWTUmah1.0
10.0,7.0,3890.4,555.7714285714286,0.0,3.589994256560121,2.744896216545864,475.2067460317461,0.015915479262634594,0.1574532511854039,580.886111111111,0.01723754211007779,0.17765981842610004,635.3742063492062,0.0103234757328034,0.191080786291589,1098.3833333333305,0.009884558403076803,0.23476652292802694,1131.9103174603197,0.013007485498457096,0.23270150007175988,1236.86626984127,0.003902230259159438,0.2365769788221029,NB,AgTUeuc1.0
5.0,3.0,8529.6,2843.2000000000003,0.0,3.930928665180889,3.453807410461226,880.5194444444437,0.006267231877030017,0.220188601814851,1056.1289682539707,0.006267231877030017,0.18891775864553803,1273.4480158730194,0.007726509344019471,0.19013760578449004,1109.0730158730194,0.003489733246866138,0.2956328437991039,1293.4944444444407,0.004121611425865938,0.28062861560200686,1561.5714285714298,0.00543868721459828,0.277049738453723,NB,EERMent
2.0,57.0,84.8,1.487719298245614,100.0,1.9283958522567137,0.17252099658422243,29.25039682539681,0.7644231121810872,0.015304885488224604,74.47896825396816,0.7608795501525987,0.013915797991840504,94.60079365079356,0.7779397877475468,0.017635428598880606,22.477777777777803,0.7642145420677626,0.016689142816815702,71.57142857142861,0.7642145420677626,0.019977490150038694,89.13095238095235,0.7813495559586943,0.02444348784096829,kNN,Mar
10.0,256.0,1274.4,4.978125,0.0,3.105305762793075,0.6970657974812255,500.778571428571,0.36879795310313207,0.04752124515823171,634.3210317460322,0.3736966472008232,0.047489631572117184,716.752380952381,0.38047704132080296,0.050592312671532406,660.0789682539685,0.36680354544361704,0.06154509696426273,767.6932539682541,0.3740016596249711,0.0608943677388154,799.28373015873,0.36567942875552517,0.0670839521121782,IELM,AgTUeuc1.0
2.0,5.0,513.6,102.72,0.0,2.710625015060797,2.011655010724778,13.427380952380993,0.0182044304758035,0.32664220048713405,13.694047619047597,0.0182044304758035,0.3458500564284208,34.92539682539678,0.010402531700459204,0.27523298301554383,53.75476190476191,0.010256421935968598,0.35653662614160386,41.742460317460306,0.007692316451976424,0.38167190135366424,58.643253968253994,0.0051282109679842815,0.2987217824070711,CIELM,AgTUeuc1.0
