@relation data
@attribute "#classes" numeric
@attribute "#atributos" numeric
@attribute "#exemplos" numeric
@attribute "#exemplos/#atributos" numeric
@attribute "%nominais" numeric
@attribute "log(#exs)" numeric
@attribute "log(#exs/#atrs)" numeric
@attribute skewnessesmin numeric
@attribute skewavg numeric
@attribute skewnessesmax numeric
@attribute skewnessesminByskewnessesmax numeric
@attribute kurtosesmin numeric
@attribute kurtavg numeric
@attribute kurtosesmax numeric
@attribute kurtosesminBykurtosesmax numeric
@attribute nominalValuesCountmin numeric
@attribute nominalValuesCountAvg numeric
@attribute nominalValuesCountmax numeric
@attribute nominalValuesCountminBynominalValuesCountmax numeric
@attribute mediasmin numeric
@attribute mediasavg numeric
@attribute mediasmax numeric
@attribute mediasminBymediasmax numeric
@attribute desviosmin numeric
@attribute desviosavg numeric
@attribute desviosmax numeric
@attribute desviosminBydesviosmax numeric
@attribute entropiasmin numeric
@attribute entropiasavg numeric
@attribute entropiasmax numeric
@attribute entropiasminByentropiasmax numeric
@attribute correlsmin numeric
@attribute correlsavg numeric
@attribute correlsmax numeric
@attribute correlsminBycorrelsmax numeric
@attribute correleucmah numeric
@attribute correleucman numeric
@attribute correlmanmah numeric
@attribute "AH-conect.-Y" numeric
@attribute "AH-Dunn-Y" numeric
@attribute "AH-silhueta-Y" numeric
@attribute "AH-conect.-1.5Y" numeric
@attribute "AH-Dunn-1.5Y" numeric
@attribute "AH-silhueta-1.5Y" numeric
@attribute "AH-conect.-2Y" numeric
@attribute "AH-Dunn-2Y" numeric
@attribute "AH-silhueta-2Y" numeric
@attribute "kM-conect.-Y" numeric
@attribute "kM-Dunn-Y" numeric
@attribute "kM-silhueta-Y" numeric
@attribute "kM-conect.-1.5Y" numeric
@attribute "kM-Dunn-1.5Y" numeric
@attribute "kM-silhueta-1.5Y" numeric
@attribute "kM-conect.-2Y" numeric
@attribute "kM-Dunn-2Y" numeric
@attribute "kM-silhueta-2Y" numeric
@attribute budget numeric
@attribute class {"HTUeuc-RFw","HTUmah-SVM"}
@data
7.0,18.0,1668.8,92.71111111111111,0.0,3.2224042910824555,1.9671317859791495,-0.8830075921680102,3.302235146171684,16.623778967423334,-0.053117139845181384,-1.2136758783371266,38.73139434509457,338.8221559961351,-0.0035820440217934593,1.0,1.0,1.0,1.0,-12.760146395973168,25.486174652817724,124.80488974113135,-0.1022407569322011,0.02364913483613199,26.453523593220876,72.86098451714726,3.245788537288616E-4,0.0,10.258018652674929,43.7101529162637,0.0,-0.8593017763601024,0.08427671986221341,1.0,-0.8593017763601024,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
7.0,18.0,1668.8,92.71111111111111,0.0,3.2224042910824555,1.9671317859791495,-0.8830075921680102,3.302235146171684,16.623778967423334,-0.053117139845181384,-1.2136758783371266,38.73139434509457,338.8221559961351,-0.0035820440217934593,1.0,1.0,1.0,1.0,-12.760146395973168,25.486174652817724,124.80488974113135,-0.1022407569322011,0.02364913483613199,26.453523593220876,72.86098451714726,3.245788537288616E-4,0.0,10.258018652674929,43.7101529162637,0.0,-0.8593017763601024,0.08427671986221341,1.0,-0.8593017763601024,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
6.0,12.0,336.8,28.066666666666666,16.666666666666668,2.527372082827612,1.4481908367799872,-3.4167740713323913,1.5425649204219174,6.5104118305651095,-0.5248168872038641,-1.8768922141039555,8.97574729366695,46.43171800307911,-0.04042263122763387,4.0,5.0,6.0,0.6666666666666666,0.030878859857482184,1.1840855106888362,2.3966745843230406,0.012884043607532208,0.18643634699436124,0.5226850830570918,1.1765052856883285,0.15846622132707583,0.03033392178067329,1.078390628059648,2.0340858834367093,0.014912802860330716,-0.22963815569723836,0.1826924391639156,1.0,-0.22963815569723836,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
6.0,12.0,336.8,28.066666666666666,16.666666666666668,2.527372082827612,1.4481908367799872,-3.4167740713323913,1.5425649204219174,6.5104118305651095,-0.5248168872038641,-1.8768922141039555,8.97574729366695,46.43171800307911,-0.04042263122763387,4.0,5.0,6.0,0.6666666666666666,0.030878859857482184,1.1840855106888362,2.3966745843230406,0.012884043607532208,0.18643634699436124,0.5226850830570918,1.1765052856883285,0.15846622132707583,0.03033392178067329,1.078390628059648,2.0340858834367093,0.014912802860330716,-0.22963815569723836,0.1826924391639156,1.0,-0.22963815569723836,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
5.0,5.0,322.4,64.47999999999999,0.0,2.508395033133053,1.8094250287970342,0.019297888948326566,0.3924738086302208,0.6973475926207072,0.027673271052393002,-1.1993848006037904,-0.7674420842698998,-0.16547506544224433,7.2481300877467305,1.0,1.0,1.0,1.0,0.3531414392059554,0.41088784119106714,0.45765508684863504,0.7716322823759053,0.21201764064621426,0.2397104290704361,0.26677542323040443,0.7947420271285717,0.40368207288881025,0.4589520952310872,0.5047586746557499,0.7997526207234085,-0.05188850693808035,0.27493722711433355,1.0,-0.05188850693808035,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
5.0,5.0,322.4,64.47999999999999,0.0,2.508395033133053,1.8094250287970342,0.019297888948326566,0.3924738086302208,0.6973475926207072,0.027673271052393002,-1.1993848006037904,-0.7674420842698998,-0.16547506544224433,7.2481300877467305,1.0,1.0,1.0,1.0,0.3531414392059554,0.41088784119106714,0.45765508684863504,0.7716322823759053,0.21201764064621426,0.2397104290704361,0.26677542323040443,0.7947420271285717,0.40368207288881025,0.4589520952310872,0.5047586746557499,0.7997526207234085,-0.05188850693808035,0.27493722711433355,1.0,-0.05188850693808035,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
3.0,12.0,560.0,46.666666666666664,33.333333333333336,2.7481880270062002,1.6690067809585756,-0.4193137581085696,0.006349588612894998,0.7332607445537018,-0.5718480925414661,-1.5283376498108552,-1.312729061919854,-1.0813878033558182,1.4133113440599563,2.0,2.0,3.0,0.6666666666666666,0.4008714285714271,1053.522676785714,5157.932857142857,7.771939644702598E-5,0.17197235209040726,201.16561112853293,1429.6357649338838,1.2029102538460938E-4,-1602.4003645958196,-295.0973280806295,3.545242297182307,-451.98613529726236,-0.4042052187629441,0.11180622648171044,1.0,-0.4042052187629441,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
3.0,12.0,560.0,46.666666666666664,33.333333333333336,2.7481880270062002,1.6690067809585756,-0.4193137581085696,0.006349588612894998,0.7332607445537018,-0.5718480925414661,-1.5283376498108552,-1.312729061919854,-1.0813878033558182,1.4133113440599563,2.0,2.0,3.0,0.6666666666666666,0.4008714285714271,1053.522676785714,5157.932857142857,7.771939644702598E-5,0.17197235209040726,201.16561112853293,1429.6357649338838,1.2029102538460938E-4,-1602.4003645958196,-295.0973280806295,3.545242297182307,-451.98613529726236,-0.4042052187629441,0.11180622648171044,1.0,-0.4042052187629441,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
6.0,36.0,2287.2,63.53333333333333,0.0,3.3593041423499326,1.803001641582645,-0.7971525886058841,-0.061294664921705405,1.012270831464727,-0.7874894384266975,-0.9545356551162598,-0.2350869354991604,1.243569464951252,-0.7675772701235292,1.0,1.0,1.0,1.0,70.3522210563134,85.0638723718472,101.4284714935292,0.6936141304347826,14.474143629252357,19.063487463240786,24.861090840200927,0.5822006653805935,32.553887209835736,37.19034397583763,42.38301023158792,0.76808813323914,-0.27682806278125477,0.402787557161497,1.0,-0.27682806278125477,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
6.0,36.0,2287.2,63.53333333333333,0.0,3.3593041423499326,1.803001641582645,-0.7971525886058841,-0.061294664921705405,1.012270831464727,-0.7874894384266975,-0.9545356551162598,-0.2350869354991604,1.243569464951252,-0.7675772701235292,1.0,1.0,1.0,1.0,70.3522210563134,85.0638723718472,101.4284714935292,0.6936141304347826,14.474143629252357,19.063487463240786,24.861090840200927,0.5822006653805935,32.553887209835736,37.19034397583763,42.38301023158792,0.76808813323914,-0.27682806278125477,0.402787557161497,1.0,-0.27682806278125477,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
5.0,3.0,863.2,287.73333333333335,0.0,2.9361114316748544,2.458990176955192,-0.13853403402103037,0.3630499851656594,1.1449837229056574,-0.12099214272624649,-1.2013343672640608,-0.5088481506937214,0.8224552427387826,-1.4606683802800111,1.0,1.0,1.0,1.0,0.44701834661723844,341.57965177510033,539.3188137164041,8.288573201013881E-4,0.08759486207104407,189.50617848631222,285.31231174354167,3.070139579177374E-4,0.4973949505357274,27.86007293696241,41.946287207006826,0.01185790170369694,-0.04063881426292603,0.3293142697885153,1.0,-0.04063881426292603,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
5.0,3.0,863.2,287.73333333333335,0.0,2.9361114316748544,2.458990176955192,-0.13853403402103037,0.3630499851656594,1.1449837229056574,-0.12099214272624649,-1.2013343672640608,-0.5088481506937214,0.8224552427387826,-1.4606683802800111,1.0,1.0,1.0,1.0,0.44701834661723844,341.57965177510033,539.3188137164041,8.288573201013881E-4,0.08759486207104407,189.50617848631222,285.31231174354167,3.070139579177374E-4,0.4973949505357274,27.86007293696241,41.946287207006826,0.01185790170369694,-0.04063881426292603,0.3293142697885153,1.0,-0.04063881426292603,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
2.0,6.0,345.6,57.6,0.0,2.5385737338068557,1.760422483423212,0.0,0.0,0.0,0.0,-2.0093240093240112,-1.6484945880992405,-1.3618543936683487,1.4754323359868238,1.0,1.0,1.0,1.0,1.5,1.9166666666666667,2.5,0.6,0.5005797103396344,0.7621365688334105,1.119330260476577,0.447213595499958,1.385778086839729,1.6797778550432678,2.0786671302596105,0.6666666666666612,-0.0,0.16666666666666666,1.0,-0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
2.0,6.0,345.6,57.6,0.0,2.5385737338068557,1.760422483423212,0.0,0.0,0.0,0.0,-2.0093240093240112,-1.6484945880992405,-1.3618543936683487,1.4754323359868238,1.0,1.0,1.0,1.0,1.5,1.9166666666666667,2.5,0.6,0.5005797103396344,0.7621365688334105,1.119330260476577,0.447213595499958,1.385778086839729,1.6797778550432678,2.0786671302596105,0.6666666666666612,-0.0,0.16666666666666666,1.0,-0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
2.0,30.0,455.2,15.173333333333334,0.0,2.6582022533870147,1.1810809986673523,0.4154259962824675,1.740406628520751,5.447186284898407,0.07626432704058246,-0.5355351225188612,7.8147348251102615,49.20907650724138,-0.010882852524981937,1.0,1.0,1.0,1.0,0.003794903339191565,61.89071233954306,880.5831282952545,4.309534463302998E-6,0.0026460715239778466,34.90471860321165,569.3569926699492,4.647473479809791E-6,-84.66367762464854,0.0613541275072449,27.442149844220925,-3.0851692781087983,-0.3116308263092899,0.39134177967460376,1.0,-0.3116308263092899,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
2.0,30.0,455.2,15.173333333333334,0.0,2.6582022533870147,1.1810809986673523,0.4154259962824675,1.740406628520751,5.447186284898407,0.07626432704058246,-0.5355351225188612,7.8147348251102615,49.20907650724138,-0.010882852524981937,1.0,1.0,1.0,1.0,0.003794903339191565,61.89071233954306,880.5831282952545,4.309534463302998E-6,0.0026460715239778466,34.90471860321165,569.3569926699492,4.647473479809791E-6,-84.66367762464854,0.0613541275072449,27.442149844220925,-3.0851692781087983,-0.3116308263092899,0.39134177967460376,1.0,-0.3116308263092899,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
2.0,72.0,2020.8,28.066666666666666,0.0,3.3055233332112555,1.4481908367799872,-1.3062940640072318,0.08582304512344432,7.365003345686975,-0.1773650333468228,-0.9829312752234802,1.4790733972683425,77.41909187060111,-0.012696238763254411,1.0,1.0,1.0,1.0,-10.511409263657931,296.4946207110495,10164.198495645282,-0.0010341601719172848,0.24324231508829572,7.58214140145065,77.53264298634541,0.00313728909165568,-1806.2765237708707,-31.063087758700185,97.76409248090812,-18.47586857233508,-0.6834930349876382,0.20664251446039217,1.0,-0.6834930349876382,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUmah-SVM"
2.0,72.0,2020.8,28.066666666666666,0.0,3.3055233332112555,1.4481908367799872,-1.3062940640072318,0.08582304512344432,7.365003345686975,-0.1773650333468228,-0.9829312752234802,1.4790733972683425,77.41909187060111,-0.012696238763254411,1.0,1.0,1.0,1.0,-10.511409263657931,296.4946207110495,10164.198495645282,-0.0010341601719172848,0.24324231508829572,7.58214140145065,77.53264298634541,0.00313728909165568,-1806.2765237708707,-31.063087758700185,97.76409248090812,-18.47586857233508,-0.6834930349876382,0.20664251446039217,1.0,-0.6834930349876382,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
3.0,60.0,2404.0,40.06666666666667,100.0,3.380934463330702,1.6027832129470583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUmah-SVM"
3.0,60.0,2404.0,40.06666666666667,100.0,3.380934463330702,1.6027832129470583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
2.0,5.0,513.6,102.72,0.0,2.710625015060797,2.011655010724778,-2.333215612071068,3.498502576804068,20.345942094673838,-0.11467719711449771,-1.4383337274075991,97.16755206926665,481.35817061681297,-0.0029880737779199146,1.0,1.0,1.0,1.0,2.743561526479753,13.624385728971964,55.33792772585671,0.04957832067856456,0.43632905699624686,4.0512711285240375,15.027932232746544,0.02903453716975554,2.2725373357904193,6.18959951767905,20.64983807633743,0.1100510971267378,0.018279498814147928,0.3468050450340632,1.0,0.018279498814147928,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
2.0,5.0,513.6,102.72,0.0,2.710625015060797,2.011655010724778,-2.333215612071068,3.498502576804068,20.345942094673838,-0.11467719711449771,-1.4383337274075991,97.16755206926665,481.35817061681297,-0.0029880737779199146,1.0,1.0,1.0,1.0,2.743561526479753,13.624385728971964,55.33792772585671,0.04957832067856456,0.43632905699624686,4.0512711285240375,15.027932232746544,0.02903453716975554,2.2725373357904193,6.18959951767905,20.64983807633743,0.1100510971267378,0.018279498814147928,0.3468050450340632,1.0,0.018279498814147928,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
2.0,10.0,456.0,45.6,10.0,2.658964842664435,1.658964842664435,-0.31092887482320225,3.2918373676236903,10.559418140529923,-0.029445644701744742,-0.5658018122447861,30.08102374441558,150.30746711604863,-0.00376429609986006,2.0,2.0,2.0,1.0,0.9479969403508776,60.12459225263159,291.75087719298244,0.003249337069597952,0.3185099521667389,82.79902275175833,290.8806711162362,0.0010949849329777639,0.9478259122383751,8.21670669340457,20.39917301003908,0.046463938110232215,-0.27116971447771876,0.1805954550145665,1.0,-0.27116971447771876,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUmah-SVM"
2.0,10.0,456.0,45.6,10.0,2.658964842664435,1.658964842664435,-0.31092887482320225,3.2918373676236903,10.559418140529923,-0.029445644701744742,-0.5658018122447861,30.08102374441558,150.30746711604863,-0.00376429609986006,2.0,2.0,2.0,1.0,0.9479969403508776,60.12459225263159,291.75087719298244,0.003249337069597952,0.3185099521667389,82.79902275175833,290.8806711162362,0.0010949849329777639,0.9478259122383751,8.21670669340457,20.39917301003908,0.046463938110232215,-0.27116971447771876,0.1805954550145665,1.0,-0.27116971447771876,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
13.0,32.0,2667.2,83.35,0.0,3.4260555824839303,1.920905604164024,-1.0406266322382656,-0.18221473726050677,2.1087188542488984,-0.4934876122255401,-1.3929088405211338,-0.7446970540687974,3.174947750502975,-0.4387186656222829,1.0,1.0,1.0,1.0,1.2600479904019197,3.0351398470305946,3.532093581283743,0.3567425271739131,0.5785282942045168,1.2088349458636447,1.4435322348823425,0.40077268814968353,1.211021598213511,2.5811877259112426,2.9533163532632036,0.4100548174852378,-0.1525796114787545,0.5253215613457383,1.0,-0.1525796114787545,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
13.0,32.0,2667.2,83.35,0.0,3.4260555824839303,1.920905604164024,-1.0406266322382656,-0.18221473726050677,2.1087188542488984,-0.4934876122255401,-1.3929088405211338,-0.7446970540687974,3.174947750502975,-0.4387186656222829,1.0,1.0,1.0,1.0,1.2600479904019197,3.0351398470305946,3.532093581283743,0.3567425271739131,0.5785282942045168,1.2088349458636447,1.4435322348823425,0.40077268814968353,1.211021598213511,2.5811877259112426,2.9533163532632036,0.4100548174852378,-0.1525796114787545,0.5253215613457383,1.0,-0.1525796114787545,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
2.0,2.0,4232.8,2116.4,0.0,3.6266277485240006,3.3255977528600194,0.026964144404050875,0.09775386810366536,0.16854359180327985,0.15998320740383173,-1.0572306934790616,-0.8437376993968105,-0.6302447053145595,1.6774923844086727,1.0,1.0,1.0,1.0,-8.309478359478407E-4,-2.465913815913846E-4,3.3776507276507155E-4,-2.460135469737561,0.999833447933097,0.9999511843356449,1.0000689207381928,0.9997645434227453,0.0,0.0,0.0,0.0,0.18969253594453883,0.5948462679722695,1.0,0.18969253594453883,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUmah-SVM"
2.0,2.0,4232.8,2116.4,0.0,3.6266277485240006,3.3255977528600194,0.026964144404050875,0.09775386810366536,0.16854359180327985,0.15998320740383173,-1.0572306934790616,-0.8437376993968105,-0.6302447053145595,1.6774923844086727,1.0,1.0,1.0,1.0,-8.309478359478407E-4,-2.465913815913846E-4,3.3776507276507155E-4,-2.460135469737561,0.999833447933097,0.9999511843356449,1.0000689207381928,0.9997645434227453,0.0,0.0,0.0,0.0,0.18969253594453883,0.5948462679722695,1.0,0.18969253594453883,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUmah-SVM"
4.0,2.0,4141.6,2070.8,0.0,3.6171681519737997,3.3161381563098185,1.6871803806947667,3.302003929040143,4.916827477385519,0.34314410836149783,3.306458602234535,19.864633956013574,36.42280930979261,0.09077988943992749,1.0,1.0,1.0,1.0,0.6861137724550899,0.9901326057562301,1.2941514390573703,0.5301649805024666,0.3444099747071044,0.4845761854829218,0.6247423962587393,0.5512831797067055,0.7094403226817576,0.9747103090897083,1.239980295497659,0.5721383841805548,-0.02376900664777029,0.48811549667611515,1.0,-0.02376900664777029,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
4.0,2.0,4141.6,2070.8,0.0,3.6171681519737997,3.3161381563098185,1.6871803806947667,3.302003929040143,4.916827477385519,0.34314410836149783,3.306458602234535,19.864633956013574,36.42280930979261,0.09077988943992749,1.0,1.0,1.0,1.0,0.6861137724550899,0.9901326057562301,1.2941514390573703,0.5301649805024666,0.3444099747071044,0.4845761854829218,0.6247423962587393,0.5512831797067055,0.7094403226817576,0.9747103090897083,1.239980295497659,0.5721383841805548,-0.02376900664777029,0.48811549667611515,1.0,-0.02376900664777029,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
2.0,13.0,216.0,16.615384615384617,0.0,2.3344537511509307,1.2205103988440942,-0.8787672368342907,0.4269630907277244,1.9919705589929595,-0.4411547313623708,-2.0053576884311703,0.11514511097134017,4.895598990181743,-0.40962458168100974,1.0,1.0,1.0,1.0,0.14814814814814814,46.03603988603989,249.65925925925927,5.934013766911939E-4,0.35590647697073086,8.43921680434283,51.68623711643128,0.006885904194747167,0.14814814814814822,4.690492495386601,16.694575611541463,0.008874029001715321,-0.4022154460567579,0.1489652817276426,1.0,-0.4022154460567579,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
2.0,13.0,216.0,16.615384615384617,0.0,2.3344537511509307,1.2205103988440942,-0.8787672368342907,0.4269630907277244,1.9919705589929595,-0.4411547313623708,-2.0053576884311703,0.11514511097134017,4.895598990181743,-0.40962458168100974,1.0,1.0,1.0,1.0,0.14814814814814814,46.03603988603989,249.65925925925927,5.934013766911939E-4,0.35590647697073086,8.43921680434283,51.68623711643128,0.006885904194747167,0.14814814814814822,4.690492495386601,16.694575611541463,0.008874029001715321,-0.4022154460567579,0.1489652817276426,1.0,-0.4022154460567579,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
2.0,100.0,969.6,9.696,0.0,2.986592606822211,0.986592606822211,3.18770093036546,3.236031135990856,3.3782171630225095,0.943604503954804,10.514622868209035,11.013297810347712,12.666364599534207,0.8301216016311184,1.0,1.0,1.0,1.0,8113.476131354786,8189.417106755061,8245.597498188938,0.983976738269947,19223.187917318297,19481.352484584528,19788.62962823069,0.9714259288523078,-4039.423894859675,-3996.4394835201147,-3945.8669429074293,1.023710113216162,0.9838782543826287,0.9954342085383096,1.0,0.9838782543826287,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
2.0,100.0,969.6,9.696,0.0,2.986592606822211,0.986592606822211,3.18770093036546,3.236031135990856,3.3782171630225095,0.943604503954804,10.514622868209035,11.013297810347712,12.666364599534207,0.8301216016311184,1.0,1.0,1.0,1.0,8113.476131354786,8189.417106755061,8245.597498188938,0.983976738269947,19223.187917318297,19481.352484584528,19788.62962823069,0.9714259288523078,-4039.423894859675,-3996.4394835201147,-3945.8669429074293,1.023710113216162,0.9838782543826287,0.9954342085383096,1.0,0.9838782543826287,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
2.0,5.0,3855.2,771.04,0.0,3.586046913293152,2.887076908957133,-0.7508589022148409,3.383393910268991,7.773517471759101,-0.09659191028291673,-0.0188468445593859,48.36972329688297,120.55201452941199,-1.5633786488725737E-4,1.0,1.0,1.0,1.0,24.457332962232854,204.96690335941062,526.1663627308567,0.04648212940731677,10.629260466288203,61.19818658887493,156.73992404871805,0.06781463325823997,14.99660475217635,67.16333516615033,134.5880527948601,0.11142597311393057,-0.10952588088722116,0.3333901514235256,1.0,-0.10952588088722116,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
2.0,5.0,3855.2,771.04,0.0,3.586046913293152,2.887076908957133,-0.7508589022148409,3.383393910268991,7.773517471759101,-0.09659191028291673,-0.0188468445593859,48.36972329688297,120.55201452941199,-1.5633786488725737E-4,1.0,1.0,1.0,1.0,24.457332962232854,204.96690335941062,526.1663627308567,0.04648212940731677,10.629260466288203,61.19818658887493,156.73992404871805,0.06781463325823997,14.99660475217635,67.16333516615033,134.5880527948601,0.11142597311393057,-0.10952588088722116,0.3333901514235256,1.0,-0.10952588088722116,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
5.0,12.0,880.0,73.33333333333333,33.333333333333336,2.9444826721501687,1.8653014261025438,-0.34797451477343355,0.06283940906721637,0.3465158278199235,-1.0042095824675232,-1.5743783110977574,-1.3807306509246977,-0.9965901676449538,1.5797650450617802,2.0,2.0,3.0,0.6666666666666666,0.38274545454545317,1061.5329261363634,5201.511818181818,7.358350185951157E-5,0.16796135850308727,210.24071965186994,1489.7474301651541,1.127448553373017E-4,-1184.6610626903387,-211.2662471102648,3.3021586446168754,-358.75352767243743,-0.09424015311890258,0.12820185398269668,1.0,-0.09424015311890258,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUeuc-RFw"
5.0,12.0,880.0,73.33333333333333,33.333333333333336,2.9444826721501687,1.8653014261025438,-0.34797451477343355,0.06283940906721637,0.3465158278199235,-1.0042095824675232,-1.5743783110977574,-1.3807306509246977,-0.9965901676449538,1.5797650450617802,2.0,2.0,3.0,0.6666666666666666,0.38274545454545317,1061.5329261363634,5201.511818181818,7.358350185951157E-5,0.16796135850308727,210.24071965186994,1489.7474301651541,1.127448553373017E-4,-1184.6610626903387,-211.2662471102648,3.3021586446168754,-358.75352767243743,-0.09424015311890258,0.12820185398269668,1.0,-0.09424015311890258,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
2.0,24.0,800.0,33.333333333333336,0.0,2.9030899869919438,1.5228787452803376,-2.8069294034131484,1.0422919861118585,6.527236178583092,-0.4300333750176122,-1.850143897980614,3.8840553139571585,40.686180651202186,-0.045473521189950926,1.0,1.0,1.0,1.0,0.022,4.931791666666666,35.546,6.189163337646992E-4,0.14675672910479318,2.7119132804622192,28.252604989428654,0.0051944494732328395,0.02199999999999999,2.859615436357128,16.924639982711067,0.0012998799396899152,-0.7359676982390786,0.05044530707123798,1.0,-0.7359676982390786,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"HTUmah-SVM"
2.0,24.0,800.0,33.333333333333336,0.0,2.9030899869919438,1.5228787452803376,-2.8069294034131484,1.0422919861118585,6.527236178583092,-0.4300333750176122,-1.850143897980614,3.8840553139571585,40.686180651202186,-0.045473521189950926,1.0,1.0,1.0,1.0,0.022,4.931791666666666,35.546,6.189163337646992E-4,0.14675672910479318,2.7119132804622192,28.252604989428654,0.0051944494732328395,0.02199999999999999,2.859615436357128,16.924639982711067,0.0012998799396899152,-0.7359676982390786,0.05044530707123798,1.0,-0.7359676982390786,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"HTUeuc-RFw"
