@relation autogeneratedbymetaParesByPool
@attribute "#classes" numeric
@attribute "#atributos" numeric
@attribute "#exemplos" numeric
@attribute "#exemplos/#atributos" numeric
@attribute "%nominais" numeric
@attribute "log(#exs)" numeric
@attribute "log(#exs/#atrs)" numeric
@attribute skewnessesmin numeric
@attribute skewavg numeric
@attribute skewnessesmax numeric
@attribute skewnessesminByskewnessesmax numeric
@attribute kurtosesmin numeric
@attribute kurtavg numeric
@attribute kurtosesmax numeric
@attribute kurtosesminBykurtosesmax numeric
@attribute nominalValuesCountmin numeric
@attribute nominalValuesCountAvg numeric
@attribute nominalValuesCountmax numeric
@attribute nominalValuesCountminBynominalValuesCountmax numeric
@attribute mediasmin numeric
@attribute mediasavg numeric
@attribute mediasmax numeric
@attribute mediasminBymediasmax numeric
@attribute desviosmin numeric
@attribute desviosavg numeric
@attribute desviosmax numeric
@attribute desviosminBydesviosmax numeric
@attribute entropiasmin numeric
@attribute entropiasavg numeric
@attribute entropiasmax numeric
@attribute entropiasminByentropiasmax numeric
@attribute correlsmin numeric
@attribute correlsavg numeric
@attribute correlsmax numeric
@attribute correlsminBycorrelsmax numeric
@attribute correleucmah numeric
@attribute correleucman numeric
@attribute correlmanmah numeric
@attribute "AH-conect.-Y" numeric
@attribute "AH-Dunn-Y" numeric
@attribute "AH-silhueta-Y" numeric
@attribute "AH-conect.-1.5Y" numeric
@attribute "AH-Dunn-1.5Y" numeric
@attribute "AH-silhueta-1.5Y" numeric
@attribute "AH-conect.-2Y" numeric
@attribute "AH-Dunn-2Y" numeric
@attribute "AH-silhueta-2Y" numeric
@attribute "kM-conect.-Y" numeric
@attribute "kM-Dunn-Y" numeric
@attribute "kM-silhueta-Y" numeric
@attribute "kM-conect.-1.5Y" numeric
@attribute "kM-Dunn-1.5Y" numeric
@attribute "kM-silhueta-1.5Y" numeric
@attribute "kM-conect.-2Y" numeric
@attribute "kM-Dunn-2Y" numeric
@attribute "kM-silhueta-2Y" numeric
@attribute class {"ATUeuc","HTUeuc-RFw","TUeuc-RFw"}
@data
6.0,60.0,480.0,8.0,0.0,2.681241237375587,0.9030899869919435,-0.7159985623436581,0.037968917756805325,0.9392363323820497,-0.7623199163598944,-1.2259952941487733,-0.5482192975754273,0.5714723853061874,-2.145327273323804,1.0,1.0,1.0,1.0,28.14397791666668,30.069411076906782,32.20065375000001,0.8740188362376548,3.510061122198572,9.600742648983465,15.618520412453702,0.22473710886210216,0.0,10.101862431365076,12.139538662612901,0.0,-0.5198766564808808,0.4377456680089821,1.0,-0.5198766564808808,0.0,0.0,0.0,42.2099206349206,0.285966660863475,0.181924132258305,101.703968253968,0.311995082379848,0.167618453459502,147.953174603175,0.362799382806959,0.145789683303926,72.3674603174603,0.283031569282205,0.195179928880282,132.91626984127,0.315894951830821,0.175939411842633,163.661507936508,0.321082170790384,0.163551014806413,TUeuc-RFw
6.0,60.0,480.0,8.0,0.0,2.681241237375587,0.9030899869919435,-0.7159985623436581,0.037968917756805325,0.9392363323820497,-0.7623199163598944,-1.2259952941487733,-0.5482192975754273,0.5714723853061874,-2.145327273323804,1.0,1.0,1.0,1.0,28.14397791666668,30.069411076906782,32.20065375000001,0.8740188362376548,3.510061122198572,9.600742648983465,15.618520412453702,0.22473710886210216,0.0,10.101862431365076,12.139538662612901,0.0,-0.5198766564808808,0.4377456680089821,1.0,-0.5198766564808808,0.0,0.0,0.0,42.2099206349206,0.285966660863475,0.181924132258305,101.703968253968,0.311995082379848,0.167618453459502,147.953174603175,0.362799382806959,0.145789683303926,72.3674603174603,0.283031569282205,0.195179928880282,132.91626984127,0.315894951830821,0.175939411842633,163.661507936508,0.321082170790384,0.163551014806413,ATUeuc
6.0,60.0,480.0,8.0,0.0,2.681241237375587,0.9030899869919435,-0.6777006382301399,0.038667173010497824,0.9477477239660939,-0.7150643795736353,-1.2163849406479617,-0.546839464564052,0.6355343078569549,-1.913956375934537,1.0,1.0,1.0,1.0,28.059623125000012,30.052709482944927,32.149817500000026,0.8727770577546821,3.4872720784134983,9.569218678834265,15.448128626187087,0.22574074587273993,0.0,10.28265617908891,12.125165451890737,0.0,-0.5103662631349747,0.43467431176309257,1.0,-0.5103662631349747,0.0,0.0,0.0,49.3690476190476,0.287359803492248,0.185791895342054,110.542063492063,0.31004848186054,0.167267912597599,150.907142857143,0.374430719646003,0.156661977605015,93.9095238095238,0.268428435966121,0.18848195595573,147.309523809524,0.299438184544022,0.172887083178795,175.624206349206,0.362141665954794,0.159835629255882,ATUeuc
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.516107715061785,10.24319111905594,34.73270420844467,0.0436507248604377,5.053896281647846,194.04762070388847,1516.3764210865972,0.0033328771216492217,1.0,1.0,1.0,1.0,0.00598216939078752,1.175591143069412,50.74739970282318,1.1788129886100785E-4,0.07811672820449791,3.5119440621908344,131.7713867347299,5.928201117117737E-4,0.005077379486526225,0.47054766365536654,16.231931512627835,3.128019288755755E-4,-0.218590148974228,0.039355795150026185,1.0,-0.218590148974228,0.0,0.0,0.0,332.943650793651,0.0250880240320005,0.308710090525435,501.182142857143,0.0213386062010682,0.186785419091595,506.788492063492,0.0237735093636347,0.19517910859048,495.048809523809,0.013413310997831,0.273580721535472,513.593650793651,0.013413310997831,0.283624471984204,650.628174603175,0.00724129006841782,0.200152352133376,HTUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.5687934275721787,11.47393678664962,36.82897485181631,0.04259671722833224,5.409333278987386,254.31528563269825,1423.2486688287386,0.0038006944235816453,1.0,1.0,1.0,1.0,0.005809806835066862,1.2154455105073232,53.01396731054978,1.0959011614870616E-4,0.08371949064740627,4.88331011728563,213.33295192722457,3.92435814022608E-4,0.004845268817721467,0.4652270483235153,15.911963217899583,3.0450477740364296E-4,-0.2084056184659529,0.037830924705756115,1.0,-0.2084056184659529,0.0,0.0,0.0,786.376984126984,0.0120823653936457,0.105533309936483,885.448809523809,0.0120823653936457,0.0812666979577473,910.113492063492,0.0120823653936457,0.0859292317374131,481.615079365079,0.0125114207506207,0.264930504742916,748.952777777778,0.00547664122381255,0.121561320601902,644.167063492063,0.00796134084528564,0.183927946795178,TUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.3725912339951605,11.000906180232757,31.25864299438487,0.04391077482927602,3.426971236351673,234.11354232958493,1382.5967542694755,0.0024786484025578277,1.0,1.0,1.0,1.0,0.006779560308972075,1.2063985814022578,52.284016636957816,1.2966793190444804E-4,0.08723129479495795,5.019599835732655,214.34077967255257,4.069747946621301E-4,0.005686553006133291,0.4624892368462545,15.782588470894487,3.60305473124397E-4,-0.21381817738026374,0.03993060537906467,1.0,-0.21381817738026374,0.0,0.0,0.0,542.231349206349,0.012538850803296,0.230998661398415,554.270634920635,0.012538850803296,0.21999143022793,568.572222222222,0.012538850803296,0.19646200537896,494.359920634921,0.00280130180511466,0.261390663331781,460.951587301587,4.402491568991E-4,0.280530942939394,601.80119047619,0.00108704639230091,0.212181168546602,TUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.5356228665687524,11.185075739320391,32.199809293177246,0.04769043358570861,5.338211238771587,239.7808226107395,1452.4346546040035,0.00367535380806995,1.0,1.0,1.0,1.0,0.005323826500297088,1.185804849970291,51.68775995246583,1.029997528465752E-4,0.07727336517559925,4.841145644641208,211.63974467527143,3.651174560532726E-4,0.004482409066318679,0.4590265091853034,15.660195930304006,2.862294371199265E-4,-0.21542521531850367,0.03779839673401051,1.0,-0.21542521531850367,0.0,0.0,0.0,510.884920634921,0.0186964024353121,0.216640172139173,680.564285714286,0.0186964024353121,0.132845403255726,711.811111111111,0.0186964024353121,0.113054243844194,501.459523809524,0.00285199033550648,0.254560417331947,466.88373015873,0.0222923930694979,0.276932216763632,688.94126984127,0.00609173251404438,0.157179222057968,HTUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.6247592544843956,11.326932058617606,31.381343803873104,0.051774687044595806,5.726406653001476,245.21130086194276,1395.877391457122,0.0041023708013666026,1.0,1.0,1.0,1.0,0.005056446821152702,1.2213342829556066,53.05466428995841,9.530635786361445E-5,0.06834215830520833,5.011646996203057,213.77528156443958,3.1969158363431995E-4,0.004360813493239137,0.4662344142520491,15.959513019832674,2.732422654638655E-4,-0.2189244924336058,0.038126039923679814,1.0,-0.2189244924336058,0.0,0.0,0.0,433.946428571429,0.00720566661764589,0.247624961130061,839.660317460317,0.00720566661764589,0.0722147588593424,847.342857142857,0.00720566661764589,0.0639504128185365,511.499206349206,0.0113365772571725,0.250265155354922,483.538492063492,0.0151753452093641,0.27455949668761,808.741666666667,0.00199126259300572,0.172347151273106,HTUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.251979233822045,11.127335851891049,38.22968854147832,0.032748873495625705,2.608182301586124,244.9633450996266,1800.643601454286,0.0014484722570749875,1.0,1.0,1.0,1.0,0.005898959881129272,1.1771335013797495,51.28231797919762,1.1502911946223162E-4,0.07774314710778794,4.713193312973641,208.81278260709712,3.7231028741219224E-4,0.005008042099741143,0.46017907903729777,15.724350190094626,3.184896061966301E-4,-0.22784378214095224,0.03878634152995003,1.0,-0.22784378214095224,0.0,0.0,0.0,114.912698412698,0.0312667002284891,0.447703264035744,536.728571428571,0.0117548870958686,0.0676282409318495,1116.72976190476,0.00654104419406718,-0.0117598393577842,508.610714285714,0.0114585514459887,0.247536935697095,640.351587301587,0.00379577805093574,0.14132495796542,660.353968253968,7.41504549654683E-4,0.165113701996075,HTUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.621128152163662,11.08240914947449,30.65109392661739,0.05288973228964841,5.742767387425927,233.97296000278376,1331.3758702846185,0.00431340804321341,1.0,1.0,1.0,1.0,0.005414561664190192,1.235036993207387,53.61218424962853,1.0099498350932621E-4,0.07888217761225487,5.069157255356741,216.35777946212818,3.6459136254937674E-4,0.004550852765369141,0.46834227042436066,15.976436436613252,2.8484779965949955E-4,-0.2152002766318538,0.03781356146469851,1.0,-0.2152002766318538,0.0,0.0,0.0,187.188888888889,0.0284509279964055,0.422214375558647,883.130952380952,0.0106060503264127,0.0347407966078479,1199.8376984127,0.0106060503264127,-0.0409109488604069,487.111904761905,0.0138661535748902,0.257882149853294,655.851587301587,0.00622805327597475,0.148705515657189,586.806349206349,0.0112951792042721,0.202527440667764,HTUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.5620614563125415,10.63623323337283,29.698804072561998,0.052596779738874805,5.268399038444777,209.90836300251092,1071.584655007687,0.004916456216337835,1.0,1.0,1.0,1.0,0.005796197266785503,1.1802100150666324,50.947712418300654,1.1376756662196048E-4,0.07635417627847035,3.5242604479206476,131.14500305715222,5.822118609063256E-4,0.0049536510158412666,0.4709847565169979,16.306481303577453,3.037841778136705E-4,-0.2153551186924122,0.039889159138765035,1.0,-0.2153551186924122,0.0,0.0,0.0,230.796428571429,0.0166320928348462,0.365010336255228,668.111904761905,0.0133299690704737,0.141456540681097,1168.73849206349,0.0113369566679717,-0.0507556229876293,412.828571428571,0.0147623739045013,0.300612382969183,354.183333333333,0.00309801313883621,0.341365781043743,657.494047619048,0.00567188066559468,0.170362951076583,ATUeuc
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.615164782405244,11.326131172757963,31.35905053358809,0.051505538430612605,5.693162572293312,244.5497420731725,1391.6297760988705,0.00409100370664161,1.0,1.0,1.0,1.0,0.006096256684491978,1.2018578219166456,52.09477124183007,1.1702242929894896E-4,0.0845892177182502,5.008510002377841,213.9798082209914,3.953140178109198E-4,0.005086623135222738,0.46026593419830275,15.6562024370901,3.248950794844315E-4,-0.20962154434156144,0.03751028658467452,1.0,-0.20962154434156144,0.0,0.0,0.0,309.320634920635,0.00675292363681007,0.31898294178858,802.00873015873,0.00675292363681007,0.0915121823870594,811.195634920635,0.00675292363681007,0.082022224084271,491.407936507936,0.014525607041288,0.262526539494466,477.869841269841,0.00137013285876204,0.279675887966556,849.934126984127,0.00939536021874152,0.169531102730459,HTUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.5463892890019844,10.948682778500544,31.214864960321215,0.04954015629949633,5.398520069223094,225.49927131483017,1383.345296165011,0.0039025108801028787,1.0,1.0,1.0,1.0,0.005745692216280451,1.2103423149562857,52.85115864527629,1.0871459327588436E-4,0.07817851768738855,4.938458744484751,214.27820332260174,3.648458708125746E-4,0.004853241545472634,0.4637525667138374,15.882705572619617,3.055676832440434E-4,-0.2072707241401747,0.03914230302377183,1.0,-0.2072707241401747,0.0,0.0,0.0,269.069841269841,0.0134286939346157,0.329834217746919,593.087301587302,0.00900430151879506,0.133330026647392,1131.59246031746,0.00900430151879506,-0.0271268745899856,526.450793650794,0.00735875859406843,0.248162465045143,526.623412698413,0.00735875859406843,0.260679927728611,769.468650793651,0.0054490361300058,0.13019126738829,HTUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.5682339804189598,10.431221067954906,33.099173603357094,0.047379853020254895,5.5690240558970885,206.60963106626744,1408.815760797388,0.003952982505494564,1.0,1.0,1.0,1.0,0.005809806835066864,1.1486860114625348,49.118573551263005,1.1828126134411071E-4,0.08175417438056969,3.4527037637400864,128.08757001093414,6.382678223467802E-4,0.00486585910301851,0.46617109662847195,15.988655727760264,3.043319704839334E-4,-0.21372092255885827,0.038825363112174376,1.0,-0.21372092255885827,0.0,0.0,0.0,339.940476190476,0.015796889725637,0.264966966691804,795.901587301587,0.00990712807266176,0.112659018931345,818.928968253968,0.0107413828729959,0.120465108941724,476.426587301587,0.0211571777419428,0.272070603743927,497.350793650794,0.0103573454062394,0.291794534522574,617.735714285714,0.00234179349588999,0.189712316937575,TUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.3192759978061976,10.713875687784688,31.550740529054412,0.041814422599409484,2.842285389949144,218.1289031951721,1418.6116014648753,0.0020035684094322687,1.0,1.0,1.0,1.0,0.005203566121842497,1.215824670982806,53.30698365527489,9.76150921517689E-5,0.07485690413114895,4.804669150795985,212.78646487298144,3.517935418299903E-4,0.0043620377104447655,0.46553761506871083,15.96983421822317,2.7314232889576564E-4,-0.2178968130704825,0.03938626423579871,1.0,-0.2178968130704825,0.0,0.0,0.0,355.713095238095,0.0157277316239926,0.289061516513482,364.071825396825,0.0157277316239926,0.204322749012776,929.600396825397,0.0136083408242605,-0.00187159269178436,502.39126984127,0.00832694911626121,0.253309930391944,494.381349206349,0.00832694911626121,0.266777434736716,678.440476190476,0.00231317371285937,0.164275062079797,TUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.6084749552056523,11.169295550883971,31.947413141223073,0.050347580509739934,5.7582256723824905,235.60414708350024,1431.0508207941918,0.004023774410182611,1.0,1.0,1.0,1.0,0.005585264408793822,1.1978346967574907,51.7020202020202,1.0802797234943605E-4,0.06929660828279698,4.993045927265718,212.48204617889323,3.2612924022980586E-4,0.004830092832539937,0.4613401463518821,15.661124693061394,3.084128967238153E-4,-0.2194079159937683,0.0376883245229481,1.0,-0.2194079159937683,0.0,0.0,0.0,873.063492063492,0.00722128209874241,-0.0529484021665076,938.675793650794,0.00722128209874241,-0.0473697115988207,1087.94047619048,0.00722128209874241,-0.039691112267466,478.95753968254,0.00256474618696182,0.266913440964535,679.182142857143,0.0126858015437177,0.154730492785717,685.412301587302,0.00308473774957596,0.173383507045147,TUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.6159412191676912,11.34773570118229,31.370758794168736,0.05151106575936779,5.834879851965022,242.71373090477547,1393.443040599693,0.004187383109290121,1.0,1.0,1.0,1.0,0.006155674390968507,1.2141904231389522,52.874034462269755,1.1642149976962923E-4,0.08510260292291214,4.988066480452851,213.88599578942248,3.9788768127997653E-4,0.005144505310132737,0.4645142474605117,15.909257277168917,3.2336552363858756E-4,-0.20770934608265382,0.03767385440062364,1.0,-0.20770934608265382,0.0,0.0,0.0,162.063492063492,0.0352928405857519,0.455081655975597,790.268253968254,0.0118493912227387,0.03361759946364,1181.00595238095,0.00879704741579298,-0.064251397716445,453.889682539683,0.0143125837062085,0.263521192750754,653.488888888889,0.00623754413899554,0.151563947137659,657.459920634921,5.98585937099624E-4,0.17015754282387,ATUeuc
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.5066964118335142,11.225980618486977,32.20625014582604,0.04678273332074903,4.9519400951032555,242.47216697337575,1336.1287174358454,0.0037061849135362397,1.0,1.0,1.0,1.0,0.006197266785502082,1.2280306850012728,53.78579916815211,1.1522124578138899E-4,0.0817729342937961,4.998490375915625,216.14116965257153,3.783311361978799E-4,0.0052499034956084755,0.4659616179941306,16.01731345212104,3.277642977582657E-4,-0.21667748083440483,0.039699547585720675,1.0,-0.21667748083440483,0.0,0.0,0.0,788.039682539683,0.00711832967655944,0.0594642344803476,859.874206349206,0.00711832967655944,0.0527700560140887,926.057936507936,0.00711832967655944,0.0453251813894841,457.744841269841,0.0026378153380668,0.272389742550095,685.976984126984,0.00576340190836606,0.149876177417825,683.240873015873,0.00576340190836606,0.165116934053514,HTUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.4825213404325632,11.619392321602051,35.297956116503414,0.042000203511483675,4.837105228696448,267.1263988858564,1508.397429018169,0.003206784323309917,1.0,1.0,1.0,1.0,0.005025260029717681,1.214842002759499,53.028231797919766,9.476574759022637E-5,0.07046415431318902,4.955223402132465,213.44042818701215,3.3013499322372873E-4,0.004306734460861265,0.46467116452016616,15.93221643304549,2.703160906054815E-4,-0.21668268649186595,0.03844697166875721,1.0,-0.21668268649186595,0.0,0.0,0.0,180.77380952381,0.00688943487846269,0.431610452149889,830.658333333333,0.00688943487846269,0.0332860797115984,830.825,0.00688943487846269,0.0400443350222082,454.861111111111,0.0185643301070461,0.264929617574814,666.755952380952,0.00314502256198825,0.157997876606887,670.280158730159,0.00314502256198825,0.165639839376584,ATUeuc
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.6029226050048135,10.243209684367391,30.186898923029947,0.053099942762982015,5.785920668220145,194.44841941096817,1095.043815408499,0.005283734391999415,1.0,1.0,1.0,1.0,0.005756315007429422,1.1936927722351947,51.45438335809807,1.1187219886337386E-4,0.0812052495958355,3.597257084595117,134.57567551346867,6.034169940890118E-4,0.004827184721200091,0.4735242665670635,16.35143828526824,2.952146861324806E-4,-0.21442376970359656,0.03947307431723847,1.0,-0.21442376970359656,0.0,0.0,0.0,421.935714285714,0.00938721256767294,0.157379095496701,954.22619047619,0.00938721256767294,0.053841179245835,1023.65634920635,0.00938721256767294,0.0317294834361781,493.459920634921,0.00374521938772017,0.281078717512898,484.89126984127,0.00775171173182583,0.293521329008702,561.147619047619,0.0212388816585594,0.216648570992869,TUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.5756926405232863,11.207256894808456,32.68124363790389,0.04821397429000496,5.431792039320474,239.85552606883428,1482.7105610118865,0.0036634203479426948,1.0,1.0,1.0,1.0,0.005861556743909684,1.1766065168491637,51.11616161616162,1.146713007898545E-4,0.07849712326704168,4.8575151465007265,210.5661917867352,3.727907248593108E-4,0.004980870834083362,0.45752127816208166,15.62337421781481,3.188089054670304E-4,-0.21622990058339076,0.03866219758210726,1.0,-0.21622990058339076,0.0,0.0,0.0,141.176984126984,0.0237580116284019,0.390170574074341,608.404365079365,0.0113089583402788,0.143969715822098,1106.96468253968,0.00698980333552835,-0.0818504126592717,487.179761904762,0.0137357050268137,0.25993236275967,489.657142857143,0.0137357050268137,0.273170021972759,769.565079365079,0.00539710270898421,0.136949510927115,TUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.576936420883627,10.984106795078002,31.45939551338591,0.05012608777599187,5.480536139039446,229.13402877548128,1397.9077472802662,0.003920527767087805,1.0,1.0,1.0,1.0,0.006010101010101008,1.2045648979288683,52.35204991087344,1.1480163661848739E-4,0.07934148673646856,4.95787106614788,213.7341920474588,3.712156954225232E-4,0.005075374715505101,0.4627945140389621,15.784287457932312,3.2154601397318684E-4,-0.21578771346492281,0.03862678916119535,1.0,-0.21578771346492281,0.0,0.0,0.0,485.424603174603,0.00782777130427454,0.231209716774368,701.894047619048,0.00782777130427454,0.119790990397689,705.538095238095,0.00782777130427454,0.0933807091167662,493.708333333333,0.00255315981002921,0.262951562717773,489.509126984127,0.00138367690097066,0.279918328661037,812.361507936508,0.00298371884313905,0.170274263436564,TUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.3779668855790086,11.191234639718038,31.344502009244742,0.04396199643473651,3.391434140881526,238.98450751591537,1398.890316546845,0.0024243745923220534,1.0,1.0,1.0,1.0,0.006298276886512181,1.2148733766233768,52.83719548425431,1.1920157436041608E-4,0.08571086634268357,4.927677225092843,213.59114321193368,4.012847398716239E-4,0.005262230281826775,0.46501373753870195,15.85488087075995,3.318997048745752E-4,-0.21173116614012386,0.03774311867714077,1.0,-0.21173116614012386,0.0,0.0,0.0,131.887698412698,0.0356182155220638,0.454355637889019,725.523015873016,0.0111427151640467,0.0408689357518177,1108.00714285714,0.00985193660737415,-0.0484623747492516,518.367857142857,0.00257969077086019,0.258615869498313,675.61626984127,0.00564557865377307,0.147757720833502,737.852380952381,0.0021017350389802,0.168315046889127,ATUeuc
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.5088705789797385,11.244919566213293,31.256641614696793,0.048273598858754915,5.038091885415652,241.04431436996245,1383.7996518668035,0.003640766839779917,1.0,1.0,1.0,1.0,0.0056404160475482905,1.205923981108045,52.4074294205052,1.0762626806766049E-4,0.08051953940348162,5.012252306229976,214.29645724017718,3.757390133297336E-4,0.004739046105374631,0.4614565668793091,15.774494871579238,3.004245869015386E-4,-0.20841250939138597,0.03682297399689026,1.0,-0.20841250939138597,0.0,0.0,0.0,483.890476190476,0.01581026895546,0.210661802985876,554.072222222222,0.01581026895546,0.132825418830956,941.692857142857,0.00741679097700887,0.0659824092305474,452.707936507936,0.00643221314212799,0.270471303020857,690.459126984127,0.00310918607866814,0.140289584300211,717.991666666667,0.00102860984870184,0.173930830966074,HTUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.55366027447713,11.156194920710396,33.71735680327137,0.04607894632850902,5.572395218013998,243.61448725276756,1511.5808194875256,0.0036864685937886,1.0,1.0,1.0,1.0,0.00548291233283804,1.172491461473148,51.081426448737,1.0733671148241018E-4,0.07281649166786713,4.763618225200725,209.5263241836402,3.475290847179986E-4,0.0047009541487690485,0.45769378666758787,15.645426845062067,3.004682579339624E-4,-0.214956917085733,0.038844683911010855,1.0,-0.214956917085733,0.0,0.0,0.0,173.425396825397,0.0293894804801001,0.428014032471381,694.379761904762,0.0109715345720905,0.0363369674632888,694.379761904762,0.0109715345720905,0.0428052127330984,477.640079365079,0.0064648176272327,0.266352933529623,671.784523809524,0.0021011879193175,0.153926237182499,664.258333333333,0.0021011879193175,0.170485344385387,HTUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.5389629304291355,10.999739419599278,30.72630927919134,0.05008616285299716,5.022098511652706,229.1804905399003,1351.3855929563754,0.003716258733131859,1.0,1.0,1.0,1.0,0.005609031491384432,1.2261089466089463,53.20350564468212,1.0542597566491514E-4,0.07629788630632243,5.050834728583136,215.53510285851274,3.539928545022567E-4,0.004764980018684423,0.4657794731089882,15.873008986896131,3.0019387140888817E-4,-0.214188002666538,0.03849143228410964,1.0,-0.214188002666538,0.0,0.0,0.0,408.075396825397,0.00945557065076197,0.167863364160844,878.609523809524,0.00718234693053904,0.0975465689038171,910.850793650794,0.00718234693053904,0.0694500415059884,519.992063492063,0.00258077462741641,0.251595589620398,487.583333333333,4.47971793353615E-4,0.277510169533913,687.201190476191,0.00532377959106532,0.16751082643196,TUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.41107970836189,10.232995320984438,30.1642052405581,0.046779939902563204,3.6098577251118598,192.5378104519316,1091.6839902419595,0.003306687427294574,1.0,1.0,1.0,1.0,0.006378490790255498,1.179345805746541,50.82293523469994,1.2550417957561235E-4,0.08648210321301313,3.5780476364990683,134.75162388444292,6.417889500699182E-4,0.005308973658763197,0.4690719177641676,16.157159331834425,3.2858335736672066E-4,-0.22230521219019858,0.03941454194708973,1.0,-0.22230521219019858,0.0,0.0,0.0,433.984920634921,0.0196252013282967,0.215728505088466,917.65753968254,0.0107303505905349,0.0690938628149059,923.939682539683,0.0107303505905349,0.0641294765752519,472.444841269841,0.00779516298568931,0.292462245289261,441.348015873016,0.0176990513241304,0.306891443017774,772.923015873016,0.00423431565156418,0.166521003840555,TUeuc-RFw
2.0,57.0,3365.6,59.045614035087716,0.0,3.52706249900894,1.7711876433364486,1.6061035963750383,11.393076575642642,33.957766003358245,0.04729709240048957,5.711975422861533,251.72545528303655,1445.5844043548414,0.003951326125028836,1.0,1.0,1.0,1.0,0.0058407605466429,1.2207004233511582,53.27243018419489,1.0963946128321669E-4,0.07922764359086056,4.876706438617751,211.84114094992506,3.7399554796387904E-4,0.004938452280174587,0.4695225196232674,16.096075628893015,3.068109515657278E-4,-0.21550489539991372,0.03939697094707979,1.0,-0.21550489539991372,0.0,0.0,0.0,202.395238095238,0.0334625134178536,0.397482340809726,1016.20317460317,0.00856231870251887,-0.0229753904592255,1016.20317460317,0.00856231870251887,-0.0160553181658669,490.76626984127,0.0130551512893359,0.253420787343389,741.927777777778,0.00550333845578564,0.12327245548437,710.80753968254,0.00906264947896823,0.148964887537267,HTUeuc-RFw
2.0,20.0,432.0,21.6,0.0,2.635483746814912,1.334453751150931,-0.054883052284822695,0.0032029902701717745,0.09661211683146793,-0.5680762836463025,-1.463710423128282,-1.21424193334631,-1.1542050326124995,1.26815460145346,1.0,1.0,1.0,1.0,0.4835712175925927,19.3337406001462,267.2361111111111,0.0018095279697867407,0.2820772240539126,11.244168973294371,156.53877985289938,0.0018019638604503153,0.43458289888424806,2.3928514076221177,19.042538216186887,0.02282168973224567,-0.09440329675898003,0.0570700895680708,1.0,-0.09440329675898003,0.0,0.0,0.0,227.300396825397,0.339149108630103,0.0505168081745058,372.044444444444,0.339149108630103,0.0298579894596215,432.450396825397,0.339149108630103,0.0213374228758402,252.153571428571,0.321490606945588,0.0701878171443306,426.334920634921,0.30836335671066,0.0498184794711714,529.023015873016,0.348603727592438,0.0452354192419647,ATUeuc
