@relation data
@attribute "#classes" numeric
@attribute "#atributos" numeric
@attribute "#exemplos" numeric
@attribute "#exemplos/#atributos" numeric
@attribute "%nominais" numeric
@attribute "log(#exs)" numeric
@attribute "log(#exs/#atrs)" numeric
@attribute skewnessesmin numeric
@attribute skewavg numeric
@attribute skewnessesmax numeric
@attribute skewnessesminByskewnessesmax numeric
@attribute kurtosesmin numeric
@attribute kurtavg numeric
@attribute kurtosesmax numeric
@attribute kurtosesminBykurtosesmax numeric
@attribute nominalValuesCountmin numeric
@attribute nominalValuesCountAvg numeric
@attribute nominalValuesCountmax numeric
@attribute nominalValuesCountminBynominalValuesCountmax numeric
@attribute mediasmin numeric
@attribute mediasavg numeric
@attribute mediasmax numeric
@attribute mediasminBymediasmax numeric
@attribute desviosmin numeric
@attribute desviosavg numeric
@attribute desviosmax numeric
@attribute desviosminBydesviosmax numeric
@attribute entropiasmin numeric
@attribute entropiasavg numeric
@attribute entropiasmax numeric
@attribute entropiasminByentropiasmax numeric
@attribute correlsmin numeric
@attribute correlsavg numeric
@attribute correlsmax numeric
@attribute correlsminBycorrelsmax numeric
@attribute majority numeric
@attribute minority numeric
@attribute majorityByminority numeric
@attribute classEntropy numeric
@attribute "AH-conect.-Y" numeric
@attribute "AH-Dunn-Y" numeric
@attribute "AH-silhueta-Y" numeric
@attribute "AH-conect.-1.5Y" numeric
@attribute "AH-Dunn-1.5Y" numeric
@attribute "AH-silhueta-1.5Y" numeric
@attribute "AH-conect.-2Y" numeric
@attribute "AH-Dunn-2Y" numeric
@attribute "AH-silhueta-2Y" numeric
@attribute "kM-conect.-Y" numeric
@attribute "kM-Dunn-Y" numeric
@attribute "kM-silhueta-Y" numeric
@attribute "kM-conect.-1.5Y" numeric
@attribute "kM-Dunn-1.5Y" numeric
@attribute "kM-silhueta-1.5Y" numeric
@attribute "kM-conect.-2Y" numeric
@attribute "kM-Dunn-2Y" numeric
@attribute "kM-silhueta-2Y" numeric
@attribute "orçamento" {baixo,alto}
@attribute learner {NB,kNN,VFDT,SVM,C45,IELM,CIELM}
@attribute class {"multilabel0,0,0,0,0,0,1","multilabel0,0,0,0,1,0,0","multilabel0,0,0,0,1,0,1","multilabel0,0,0,1,0,0,0","multilabel0,0,0,1,1,0,0","multilabel0,0,1,0,0,0,0","multilabel0,0,1,0,0,0,1","multilabel0,0,1,0,1,0,0","multilabel0,0,1,0,1,0,1","multilabel0,0,1,1,0,0,1","multilabel0,0,1,1,1,0,0","multilabel0,0,1,1,1,0,1","multilabel0,1,0,0,0,0,0","multilabel1,0,0,0,0,1,0","multilabel1,0,0,0,1,1,0","multilabel1,0,1,0,1,1,0","multilabel1,1,0,0,0,1,0","multilabel1,1,1,0,0,1,1","multilabel1,1,1,0,1,1,1","multilabel1,1,1,1,0,1,0","multilabel1,1,1,1,1,1,1"}
@data
2.0,6.0,248.0,41.333333333333336,0.0,2.3944516808262164,1.6163004304425728,-0.17683364572301785,1.1216915024575862,4.317953020817951,-0.040953119422665746,0.1617956112319474,7.178761116081847,38.06869646233129,0.004250095912583796,1.0,1.0,1.0,1.0,17.54282176451612,52.856932875268846,117.92067225806458,0.14876799316513706,10.00833181925566,18.34973902111795,37.55902120564649,0.2664694525572739,0.0,11.098873668573018,19.735879115476124,0.0,-0.3421290964150381,0.42696845272790884,1.0,-0.3421290964150381,67.74193548387096,32.25806451612903,2.0999999999999996,0.9071657675730821,29.84642857142861,0.05817583526175698,0.31364701002498213,47.69325396825399,0.06288554229770192,0.28916807861410293,56.69920634920632,0.08319304274875344,0.27890033637901807,43.446428571428584,0.06328573133051997,0.36908055681401497,56.90873015873019,0.04973022643158841,0.3084211191075579,82.7380952380952,0.04660290583873119,0.28722543717134813,alto,kNN,"multilabel1,1,0,0,0,1,0"
2.0,242.0,50.4,0.20826446280991734,100.0,1.7024305364455252,-0.681384829534906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,8.786904761904763,0.5558462698997588,0.6061505127799722,8.786904761904763,0.6744968469832492,0.5769992250467006,8.786904761904763,1.0468166009909696,0.5719632461691778,2.92896825396825,0.9649198438873973,0.6726347346107269,5.857936507936511,0.8933557558129653,0.5966759830885393,8.786904761904763,1.0468166009909696,0.5719632461691778,alto,kNN,"multilabel1,1,1,1,1,1,1"
3.0,12.0,560.0,46.666666666666664,33.333333333333336,2.7481880270062002,1.6690067809585756,-0.4193137581085696,0.006349588612894998,0.7332607445537018,-0.5718480925414661,-1.5283376498108552,-1.312729061919854,-1.0813878033558182,1.4133113440599563,2.0,2.0,3.0,0.6666666666666666,0.4008714285714271,1053.522676785714,5157.932857142857,7.771939644702598E-5,0.17197235209040726,201.16561112853293,1429.6357649338838,1.2029102538460938E-4,-1602.4003645958196,-295.0973280806295,3.545242297182307,-451.98613529726236,-0.4042052187629441,0.11180622648171044,1.0,-0.4042052187629441,35.0,30.571428571428573,1.144859813084112,0.9983933532467404,7.367857142857136,0.334593122623387,0.11647518430962496,8.239682539682546,0.334593122623387,0.149999379251653,27.749206349206393,0.391020649690099,0.17412209865227893,7.367857142857136,0.334593122623387,0.11647518430962496,8.239682539682546,0.334593122623387,0.149999379251653,18.60000000000001,0.4034762873836689,0.1776291533320409,baixo,kNN,"multilabel1,1,1,1,1,1,1"
15.0,90.0,264.0,2.933333333333333,0.0,2.4216039268698313,0.46736141743050613,-0.5213530716442718,-0.1939682918627514,0.17015718454027676,-3.063949800608424,-1.088424566677703,-0.7302615092944921,-0.30099044265173047,3.61614328045989,1.0,1.0,1.0,1.0,0.45789848484848533,0.5131462312794612,0.5738471787878783,0.7979449961149793,0.14258577643160694,0.17729971081833604,0.2271900687505065,0.6276056749126233,0.5117977286522809,0.5662956323539023,0.6217658738241708,0.8231357657255602,-0.40037308411098255,0.14244137290521186,1.0,-0.40037308411098255,7.2727272727272725,6.363636363636363,1.1428571428571428,0.9992478520488436,102.35476190476201,0.1938795849747229,0.250174579064149,152.690873015873,0.18792765911747192,0.2428798966866931,200.774206349206,0.21282514661380303,0.23840303147196193,115.702777777778,0.0988469828923321,0.25359796045730304,152.35238095238094,0.14735287886626092,0.26736559777211283,199.08888888888904,0.147699836107686,0.25887927700862284,alto,kNN,"multilabel0,0,1,0,1,0,0"
2.0,50.0,80.0,1.6,0.0,1.9030899869919435,0.2041199826559248,-0.40066295308367295,1.0058770733290578,3.0484275000285055,-0.13143266588427194,-0.7609971988956787,1.812081922562421,12.097600405482535,-0.06290480536543437,1.0,1.0,1.0,1.0,230.95009000000016,5812.616296999998,42868.2721,0.005387436411275372,149.71111935453382,2508.451112645813,16450.557596834773,0.009100671419389425,-56616.49907047806,-6152.248392245502,-58.66500918786994,965.0812273661852,-0.5068040064541594,0.025740114327196317,1.0,-0.5068040064541594,51.0,49.0,1.0408163265306123,0.99971144175281,14.514682539682498,0.4387830771070529,0.17298231168794406,28.156746031746014,0.4387830771070529,0.14670947626575606,48.6468253968254,0.38960649783761403,0.08183825376628079,19.88015873015871,0.4230407745276081,0.1739873842343359,27.119444444444408,0.4387830771070529,0.13788794610531105,45.6896825396825,0.39184130077258117,0.09458168781864912,alto,kNN,"multilabel1,1,1,1,1,1,1"
3.0,35.0,1692.0,48.34285714285714,0.0,3.228400358703005,1.6843323143527291,-0.9984905808451026,2.3918485685806474,17.308120472118233,-0.05768913975688913,-1.3626038349590253,17.71130749625107,297.85269089962736,-0.004574757511316914,1.0,1.0,1.0,1.0,0.003309692671394799,106.33958257345493,1705.1825059101654,1.9409609586794366E-6,0.05744822913623544,60.55234749873073,931.8167526538447,6.165185265517174E-5,0.0,14.005496312422858,54.65907981433461,0.0,-0.8992416817433625,0.04209966561274134,1.0,-0.8992416817433625,77.87234042553192,8.274231678486997,9.411428571428573,0.6142167991059295,22.032142857142897,0.11743912022248003,0.144429227247326,22.032142857142897,0.11743912022248003,0.1581925138279051,37.19801587301592,0.08282765289413982,0.14333805922725007,231.60833333333295,0.026806826310128307,0.14548535803489002,232.184126984127,0.026806826310128307,0.15887735668539993,139.2174603174599,0.019267505439727498,0.14678821656240892,baixo,kNN,"multilabel0,0,1,0,1,0,1"
2.0,19.0,124.0,6.526315789473684,68.42105263157895,2.093421685162235,0.8146680842094061,-0.12868183492495608,1.3223085813518438,3.2195532186890987,-0.039968848527793956,-0.10627063006848125,5.23457954242349,14.456305316999993,-0.0073511611534318915,2.0,2.0,2.0,1.0,1.427516903225806,49.91940488172043,105.32532258064522,0.013553406419740975,0.6167497606129687,27.741495702972216,88.47893228714857,0.006970583218741561,1.2587219794779025,5.89734309452017,10.751072085919134,0.11707874055895064,-0.37071158555788186,0.12923659800388304,1.0,-0.37071158555788186,79.35483870967742,20.64516129032258,3.8437500000000004,0.7346451526501955,18.5547619047619,0.35219614237063296,0.18640267280098097,45.30595238095239,0.24158566405382206,0.09023146004525112,61.278968253968294,0.24158566405382206,0.10483587430093205,47.804365079365105,0.2902266703137528,0.18476902825677702,53.57738095238089,0.23726694717107585,0.129575133372227,74.39523809523807,0.23912133984261705,0.1319593684923621,alto,kNN,"multilabel1,1,1,1,1,1,1"
4.0,90.0,70.4,0.7822222222222223,0.0,1.8475726591421122,-0.10666985029721264,-2.627673930905407,-0.20978325284012983,2.5101611231722143,-1.0468148465245475,2.3869244849037075,11.414467838384905,32.940180083346085,0.0724623993816746,1.0,1.0,1.0,1.0,-167.0340909090909,-27.38724747474746,12.806818181818182,-13.042590949423248,14.890961225783755,118.36936502939884,412.1385340370936,0.03613096082018753,0.0,0.0,0.0,0.0,-0.6531568955497287,0.17665167384572458,1.0,-0.6531568955497287,38.63636363636363,18.181818181818183,2.1249999999999996,0.9643790435111415,73.21031746031753,0.0838889037923596,0.25200268957557,73.74365079365083,0.142431740362043,0.2666432785316812,76.88809523809523,0.16877170853421306,0.2867282116709731,42.509126984126986,0.14939311147333892,0.387585137538877,50.10634920634922,0.2054412796714221,0.29095782780259216,54.445238095238125,0.217115013790709,0.30671081647846504,alto,kNN,"multilabel0,0,1,0,0,0,0"
2.0,998.0,160.0,0.16032064128256512,0.0,2.2041199826559246,-0.7950105586314463,-1.267103336866793,-0.001015235738408445,1.0716702267993623,-1.182363104974101,-1.5595406555679454,-0.40302102012461993,3.084007647454892,-0.5056863775467522,1.0,1.0,1.0,1.0,-34208.32649999999,304.02323707239435,35864.6295,-0.9538179252625483,3511.610875266533,7680.362254419677,18017.1913762921,0.19490334547299543,-35205.09529137015,-1305.0552068665759,0.0,0.0,-0.9345253880965948,0.0014542367052767398,1.0,-0.9345253880965948,56.00000000000001,44.0,1.272727272727273,0.9895875212220555,0.0,0.6573627526615303,0.29205740763736193,0.0,0.6190591108248493,0.379011504518728,7.29642857142857,0.4072527400100779,0.3617668737757462,0.0,0.6573627526615303,0.29205740763736193,0.0,0.6190591108248493,0.379011504518728,7.29642857142857,0.4072527400100779,0.3617668737757462,alto,kNN,"multilabel0,0,0,0,1,0,0"
2.0,6.0,272.8,45.46666666666667,0.0,2.4358443659844413,1.6576931156007977,-0.3781924992559023,1.6871839463798126,3.0519677222533304,-0.12391759470400789,0.7188855992007559,6.521202989471118,13.687711353279468,0.052520511329201616,1.0,1.0,1.0,1.0,3.43108504398827,42.836754643206255,90.12023460410558,0.03807230483876216,3.34164035913578,15.89453043369054,39.43937860983917,0.08472852455900819,2.4484218449784088,12.697358167462179,20.544958651466864,0.11917385118726423,0.045280764023475736,0.3880386475032403,1.0,0.045280764023475736,58.35777126099707,41.64222873900293,1.4014084507042255,0.9797499511419117,23.804365079365088,0.16880855130600103,0.49209960297571514,76.00317460317457,0.05935087457936168,0.233432211853513,131.0420634920629,0.05935087457936168,0.12707399157561505,24.579365079365097,0.12943765937432905,0.4778612486723959,88.19444444444436,0.03819465346737428,0.23795184512771095,124.29365079365103,0.047383293816366516,0.19000803426727106,alto,kNN,"multilabel1,1,1,1,1,1,1"
3.0,5.0,172.0,34.4,0.0,2.2355284469075487,1.5365584425715302,-0.5059345300231097,2.6600622723590965,5.492282677586235,-0.09211735078527666,1.5930793919637174,14.473015642098243,36.84960550410299,0.04323192528577646,1.0,1.0,1.0,1.0,2.050232558139536,25.70586046511628,109.5953488372093,0.018707295335908005,1.4194863628964645,6.690169004353896,13.145447196802099,0.1079831170172578,0.0,4.515787775364734,13.599837509233298,0.0,-0.5369711562182352,0.1575956241147888,1.0,-0.5369711562182352,69.76744186046511,13.953488372093023,5.0,0.7477457683525577,12.185714285714305,0.10442348287954002,0.5678483791362793,42.7634920634921,0.04213849726337801,0.26375621143217715,51.871428571428616,0.04213849726337801,0.29902275860991884,13.946825396825396,0.114333763540141,0.596589024348864,36.1170634920635,0.04640129158586739,0.3008383098047201,58.364682539682484,0.04305198826834121,0.324262907595192,alto,kNN,"multilabel1,1,1,1,1,1,1"
10.0,256.0,1274.4,4.978125,0.0,3.105305762793075,0.6970657974812255,-0.6138373506227716,0.8093820477591857,4.646599171369229,-0.13210464857933724,-2.0009955944217177,-0.963361198943237,19.61550943202227,-0.10201089099195645,1.0,1.0,1.0,1.0,0.04080351537978657,0.32862523540489647,0.6465787821720025,0.06310679611650485,0.1978968747933161,0.4553505374478155,0.5000622975823789,0.39574444174271134,0.04080351537978656,0.32862523540489424,0.6465787821719873,0.06310679611650634,-0.3873830864353162,0.016850918890776112,1.0,-0.3873830864353162,10.16949152542373,9.73006905210295,1.0451612903225809,0.9999673065769396,500.778571428571,0.36879795310313207,0.04752124515823171,634.3210317460322,0.3736966472008232,0.047489631572117184,716.752380952381,0.38047704132080296,0.050592312671532406,660.0789682539685,0.36680354544361704,0.06154509696426273,767.6932539682541,0.3740016596249711,0.0608943677388154,799.28373015873,0.36567942875552517,0.0670839521121782,alto,kNN,"multilabel0,0,1,0,0,0,1"
2.0,13.0,216.0,16.615384615384617,0.0,2.3344537511509307,1.2205103988440942,-0.8787672368342907,0.4269630907277244,1.9919705589929595,-0.4411547313623708,-2.0053576884311703,0.11514511097134017,4.895598990181743,-0.40962458168100974,1.0,1.0,1.0,1.0,0.14814814814814814,46.03603988603989,249.65925925925927,5.934013766911939E-4,0.35590647697073086,8.43921680434283,51.68623711643128,0.006885904194747167,0.14814814814814822,4.690492495386601,16.694575611541463,0.008874029001715321,-0.4022154460567579,0.1489652817276426,1.0,-0.4022154460567579,55.55555555555556,44.44444444444444,1.25,0.9910760598382222,50.596031746031706,0.2621568152882539,0.135522068481555,58.87539682539681,0.27207191585146284,0.14969679780841896,81.78015873015873,0.24874057207545314,0.10902115637726296,64.7361111111111,0.1598568249311919,0.16909922263720703,74.8769841269841,0.16268075476732197,0.1713909342995189,81.67817460317457,0.195436405292653,0.13273786285411193,alto,kNN,"multilabel1,1,1,1,1,1,1"
6.0,60.0,480.0,8.0,0.0,2.681241237375587,0.9030899869919435,-0.6919905704858198,0.03400469949600003,0.9337733090994105,-0.7410691264598459,-1.2148844907036558,-0.5574061659795876,0.5983196312820076,-2.03049411582994,1.0,1.0,1.0,1.0,28.154208666666683,30.09216547038888,32.22962866666667,0.8735505133444194,3.4955073789367725,9.75169124434806,15.601414393053304,0.22405067200145548,0.0,11.986282982060647,14.652837663356829,0.0,-0.5157154174574609,0.44651572383391597,1.0,-0.5157154174574609,16.666666666666664,16.666666666666664,1.0,0.9999999999999999,48.56349206349208,0.264362465627567,0.17498964739073208,119.18928571428602,0.32709603947354515,0.162360430699378,151.42182539682506,0.36739233359433604,0.15193099854184308,89.375,0.26872493121748087,0.18937772715048695,136.495634920635,0.3370854894755688,0.17331992847095193,174.68492063492107,0.32117849232048284,0.15392586439912606,baixo,kNN,"multilabel0,0,1,1,0,0,1"
2.0,44.0,213.6,4.8545454545454545,0.0,2.3296012483565187,0.6861485718703314,-3.120964808692741,-1.7637064665749114,-0.8821056334415024,3.5380851117755734,0.8412429906742518,5.220642436881165,16.90715418023802,0.04975662856718615,1.0,1.0,1.0,1.0,50.53558052434457,64.58367381681988,74.03370786516854,0.682602316992968,6.058104321851062,9.680521882311407,15.200499799848304,0.3985463900280121,14.600513154399358,16.208502856612878,16.944303248433695,0.8616768090330895,-0.16881542976675248,0.30280302321611213,1.0,-0.16881542976675248,79.40074906367042,20.59925093632959,3.8545454545454545,0.7337524087989602,20.8301587301587,0.32264086244833484,0.4893793820493487,112.977380952381,0.16353642448871802,0.11699915251338595,122.08492063492108,0.16353642448871802,0.107742216644358,26.829365079365097,0.2912049488246031,0.46848952712118275,79.57341269841272,0.17357114992775402,0.2784202145242498,116.37896825396805,0.149467779438746,0.15647646365088305,alto,kNN,"multilabel0,0,0,1,0,0,0"
2.0,2.0,4232.8,2116.4,0.0,3.6266277485240006,3.3255977528600194,0.026964144404050875,0.09775386810366536,0.16854359180327985,0.15998320740383173,-1.0572306934790616,-0.8437376993968105,-0.6302447053145595,1.6774923844086727,1.0,1.0,1.0,1.0,-8.309478359478407E-4,-2.465913815913846E-4,3.3776507276507155E-4,-2.460135469737561,0.999833447933097,0.9999511843356449,1.0000689207381928,0.9997645434227453,0.0,0.0,0.0,0.0,0.18969253594453883,0.5948462679722695,1.0,0.18969253594453883,55.15025515025515,44.84974484974485,1.2296670880741676,0.9923328740101283,61.82936507936508,0.008584557981287875,0.3347373800895268,106.62619047619,0.007794239145105328,0.3269965715328429,137.82499999999993,0.007794239145105328,0.34129501757248704,95.17460317460319,0.003565614402707431,0.3887000188866779,186.86428571428596,0.0017379974703802,0.37991540682639596,224.55238095238107,0.002348022361789401,0.3764571634006249,alto,kNN,"multilabel0,0,1,0,0,0,1"
2.0,10.0,456.0,45.6,10.0,2.658964842664435,1.658964842664435,-0.31092887482320225,3.2918373676236903,10.559418140529923,-0.029445644701744742,-0.5658018122447861,30.08102374441558,150.30746711604863,-0.00376429609986006,2.0,2.0,2.0,1.0,0.9479969403508776,60.12459225263159,291.75087719298244,0.003249337069597952,0.3185099521667389,82.79902275175833,290.8806711162362,0.0010949849329777639,0.9478259122383751,8.21670669340457,20.39917301003908,0.046463938110232215,-0.27116971447771876,0.1805954550145665,1.0,-0.27116971447771876,71.2280701754386,28.771929824561404,2.475609756097561,0.8657568614476353,73.8146825396825,0.020879883794641403,0.1332807083617311,73.8146825396825,0.020879883794641403,0.111674118736655,112.75595238095197,0.020930529943238005,0.14552484126464502,117.27539682539695,0.015485781389125099,0.19046736662154296,120.78968253968299,0.01631205042367811,0.16033077748713204,115.11349206349205,0.02046331059268651,0.199753348844979,baixo,kNN,"multilabel1,1,1,1,1,1,1"
6.0,51.0,4401.6,86.30588235294118,0.0,3.6436105730456085,1.936040396947672,-1.8416035134386008,7.245298915300797,51.115459703042085,-0.03602830775928637,-1.0241345958120653,213.813598665868,2655.6946662969017,-3.856371776504404E-4,1.0,1.0,1.0,1.0,-0.056043760450745154,0.005121924519426123,0.05425801145038238,-1.0329121719102403,0.854746732388347,1.0115105621268763,1.5514038670760644,0.550950497499591,0.0,0.0,0.0,0.0,-0.9552454257338762,0.0899894054619413,1.0,-0.9552454257338762,42.16648491457652,8.015267175572518,5.2607709750566904,0.8881551538507557,127.22182539682494,0.016392275010791893,0.165440808819961,182.24246031746003,0.01625094490852141,0.22669765408040107,187.66865079365104,0.016595056965811802,0.24001199189382397,407.736904761905,0.004346469341352189,0.213871254749761,383.91547619047583,0.0012844415871240697,0.25936191193579616,411.98214285714306,0.0018907599604957004,0.26867044418860514,baixo,kNN,"multilabel0,0,1,0,0,0,0"
10.0,7.0,3890.4,555.7714285714286,0.0,3.589994256560121,2.744896216545864,0.1649558603044062,0.6592866412133869,1.4313802137026004,0.11524251818299851,-0.5675933316574686,-0.06624173019076794,1.2698105009712153,-0.44699057947886284,1.0,1.0,1.0,1.0,2.2484063335389677,15.822044593284613,40.746249228871434,0.05518069456920275,1.7293130074698377,9.581494789860033,14.32707964854334,0.12070240760095587,0.0,7.83918222634116,22.766634368949283,0.0,-0.20653188780540774,0.3012730293822739,1.0,-0.20653188780540774,14.4149701830146,5.983960518198643,2.40893470790378,0.9846885792859779,475.2067460317461,0.015915479262634594,0.1574532511854039,580.886111111111,0.01723754211007779,0.17765981842610004,635.3742063492062,0.0103234757328034,0.191080786291589,1098.3833333333305,0.009884558403076803,0.23476652292802694,1131.9103174603197,0.013007485498457096,0.23270150007175988,1236.86626984127,0.003902230259159438,0.2365769788221029,alto,kNN,"multilabel0,0,1,0,0,0,1"
4.0,18.0,676.8,37.599999999999994,0.0,2.8304603500309673,1.575187844927661,-0.22634128032982506,1.0415777283622751,6.778393619108969,-0.03339158111027167,-0.9784712963069797,5.153140516514769,58.37545547363169,-0.01676169013788607,1.0,1.0,1.0,1.0,6.377068557919622,117.63494877856581,439.9113475177305,0.014496258380019614,2.5921383276847254,22.770839172096302,176.69261361302281,0.01467032647647517,4.322122795726846,27.64940399703862,42.47732786715507,0.10175128739839731,-0.9733853440542621,0.2802117678786433,1.0,-0.9733853440542621,25.768321513002363,23.52245862884161,1.0954773869346732,0.9995333827671815,95.23849206349209,0.0960110464750265,0.2871592552664339,140.35317460317495,0.0987193151536183,0.21107144379956608,175.06904761904804,0.0987193151536183,0.19049550644499796,129.81626984126993,0.09135665290179372,0.3041749892803391,176.53095238095196,0.06830974767530947,0.24382958904616994,275.59841269841303,0.0816966091406335,0.21104854122845493,alto,kNN,"multilabel1,1,1,1,1,1,1"
2.0,5.0,4316.0,863.2,0.0,3.635081436010873,2.9361114316748544,0.2093155341521925,0.7799581960576113,1.480199277249644,0.14141037451465413,-0.8583728673887512,0.34172930435273596,1.7858481936247488,-0.4806527623417451,1.0,1.0,1.0,1.0,-0.0017989666357739798,-8.320404077851694E-5,0.0012235434661723773,-1.4702923807044668,0.9994770735215736,1.0002364422667631,1.0005434602632919,0.9989341924823159,0.0,0.0,0.0,0.0,-0.3172062978867858,0.10415381431577247,1.0,-0.3172062978867858,70.76923076923077,29.230769230769234,2.4210526315789473,0.8716836171199819,81.76031746031752,0.03774470885294059,0.23000019840479194,134.93730158730202,0.026962418791690004,0.267761127622248,189.20952380952403,0.026962418791690004,0.31482862703380676,204.994841269841,0.012235000485425102,0.23292505213272105,350.6146825396829,0.0051517599657811,0.27584933365389497,346.9023809523808,0.011054462761970897,0.3319020048255792,alto,kNN,"multilabel0,0,1,0,1,0,0"
2.0,33.0,1552.8,47.054545454545455,0.0,3.1911155223803065,1.672601582502419,-0.9285824124769803,3.64589625384133,39.29315840666627,-0.023632165245322752,-1.8563564132863728,91.6463767387618,1663.0518475718168,-0.0011162348401805966,1.0,1.0,1.0,1.0,-0.1313050489438434,106447.7871304701,1650738.769706337,-7.954320293040813E-8,0.0589611693520503,123291.93043685635,1774589.8553504485,3.322523746784666E-8,-1566832.4529312057,-99976.77750844523,65.43734571722823,-23944.009888510696,-0.9999999999999999,0.03938239200561602,1.0,-0.9999999999999999,65.32715095311696,34.672849046883044,1.8841010401188711,0.9311123348674443,0.0,0.13795362560699906,0.46292593283810796,7.086507936507939,0.025022629091345793,0.3414111270441619,7.086507936507939,0.025022629091345793,0.32955014252677617,0.0,0.13795362560699906,0.46292593283810796,39.54603174603173,0.020455050929463595,0.3432887450394081,26.284523809523797,0.020455050929463595,0.3391641995741281,alto,kNN,"multilabel0,0,0,0,1,0,0"
2.0,41.0,841.6,20.526829268292683,0.0,2.925105726809664,1.3123218700899284,-1.7656158980968772,3.806328764434159,27.109758385334946,-0.06512842619253992,-0.2185723147220746,45.02655230631237,823.4500306122435,-2.654348249396067E-4,1.0,1.0,1.0,1.0,-0.19591159695817506,2.683454136140222,37.06549429657802,-0.0052855519851049745,0.03015934395792844,1.5934866612310603,11.902432275778148,0.002533880744636012,0.0,1.7829258143392348,17.65285832745468,0.0,-0.7874548752460154,0.11574416921054254,1.0,-0.7874548752460154,66.34980988593155,33.65019011406844,1.9717514124293785,0.9214318632241292,99.13174603174598,0.047360294129757195,0.08429711786007249,126.33928571428609,0.047360294129757195,0.11185101242887403,126.33928571428609,0.047360294129757195,0.1302801935661,215.25634920634909,0.014715371202305596,0.11773307462523698,246.6817460317461,0.011733978737333702,0.10758544368542004,229.73968253968295,0.01857315052748049,0.13123969177735206,baixo,kNN,"multilabel0,0,1,0,0,0,0"
5.0,26.0,2200.8,84.64615384615385,76.92307692307692,3.3425805773816273,1.927607229410809,-0.18616548357610496,0.12689510792973777,0.5734198809345241,-0.32465822997400096,-1.743002537822148,-0.632600164572607,1.1618033847420937,-1.5002560336050954,2.0,2.0,2.0,1.0,18.792802617230098,66.52835332606325,99.81970192657215,0.18826746879142328,11.358711474487809,48.88699832949072,86.47326025523283,0.13135518934942028,11.27697498264202,27.551897269863655,38.0967831463494,0.29600858789891366,-0.11929409702112681,0.23331062066635003,1.0,-0.11929409702112681,57.54271174118502,1.1268629589240278,51.06451612903225,0.6636029815052651,5.096825396825398,0.024207309890444294,0.16159904185177607,13.754761904761894,0.0104069766490448,0.108038705404711,26.940873015873002,0.0104069766490448,0.173065628613708,135.79126984127004,0.024207309890444294,0.21998526658484605,174.99404761904805,0.012248094430998202,0.1397613695964641,213.94603174603196,0.012207992690309595,0.17710591597081093,baixo,kNN,"multilabel0,0,1,0,0,0,0"
2.0,16.0,223.2,13.95,100.0,2.348694190265541,1.1445742076096164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.02508960573476,32.97491039426524,2.0326086956521734,0.91466982811509,24.7246031746032,0.37269509681841906,0.22959493754443291,69.5626984126984,0.26830743495118603,0.13525658951565692,75.97460317460316,0.27870209110403193,0.12219682042571293,34.7948412698413,0.37510361209748494,0.2382176410425191,62.36706349206354,0.26539557067843916,0.14619332086479006,57.838095238095164,0.2990026493066951,0.1366205964420941,alto,kNN,"multilabel0,0,0,1,1,0,0"
2.0,20.0,5920.0,296.0,0.0,3.77232170672292,2.4712917110589387,-0.3115874555709903,-0.23381089497140278,-0.12182524123703703,2.55765925359204,1.3155491270314177,1.5057733485938525,1.714405525037344,0.7673500276445748,1.0,1.0,1.0,1.0,176.54918918918918,204.23425000000003,225.8222972972973,0.7818058327374131,1471.2642656867945,1503.2825621097318,1542.9250289996085,0.9535552525456944,0.0,0.0,0.0,0.0,-0.011251193812344396,0.06615227937008764,1.0,-0.011251193812344396,50.486486486486484,49.513513513513516,1.019650655021834,0.9999317106546881,4898.45793650794,0.11673818986824096,0.09333480478087447,5627.6380952381,0.12125005787078302,0.09351489937812368,5978.399999999998,0.12125005787078302,0.09196540336654596,3248.959126984131,0.11279423603366907,0.124769390822284,4942.907539682538,0.10673585241358903,0.08817384217948626,5897.704761904763,0.101073887920131,0.062397056172980726,baixo,kNN,"multilabel1,1,1,1,0,1,0"
