Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
1.0,-1.0,-0.9172931909561157,-0.910714328289032,0.0,0.5384615063667297,-0.25,-0.9824560880661011,-1.0,1.0,-0.9701492786407471,-1.0,0.0,-0.8920000195503235,-0.9980400204658508
0.0,-1.0,0.6517292857170105,0.0714285671710968,0.0,0.38461539149284363,1.0,-1.0,1.0,1.0,-0.5820896029472351,-1.0,0.0,-1.0,-0.932479977607727
0.0,1.0,0.8947368264198303,0.5921428799629211,0.0,0.38461539149284363,1.0,-0.10526320338249207,1.0,1.0,-0.9701492786407471,1.0,0.0,-1.0,-0.9978200197219849
1.0,-1.0,-0.9347367882728577,-0.7946429252624512,0.0,0.5384615063667297,-0.25,-0.9940351247787476,-1.0,-1.0,-1.0,-1.0,0.0,-0.8799999952316284,-1.0
1.0,1.0,-0.3660149872303009,-0.714285671710968,0.0,-0.8461537957191467,0.0,-0.12280700355768204,1.0,-1.0,-1.0,1.0,0.0,-0.8159999847412109,-1.0
0.0,-1.0,0.012631519697606564,-0.4285714030265808,0.0,0.38461539149284363,0.0,-0.543859601020813,1.0,1.0,-0.8208954930305481,-1.0,0.0,-0.625,0.02199999988079071
0.0,1.0,-0.7166916728019714,-1.0,0.0,0.07692307978868484,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.8159999847412109,-1.0
1.0,1.0,-0.05503765121102333,-0.8928570747375488,0.0,0.07692307978868484,-0.25,-0.8245614171028137,1.0,-1.0,-1.0,1.0,0.0,-0.8600000143051147,-1.0
1.0,1.0,-0.9572932124137878,-0.5,0.0,0.38461539149284363,-0.25,-0.9298245906829834,-1.0,-1.0,-1.0,-1.0,0.0,-0.4000000059604645,-1.0
1.0,1.0,-0.8472179770469666,-0.9703571200370789,-1.0,0.07692307978868484,-0.25,-0.9884210824966431,-1.0,1.0,-0.9701492786407471,-1.0,0.0,-0.800000011920929,-0.9999799728393555
0.0,1.0,0.165413498878479,-0.535714328289032,0.0,-0.5384615063667297,-0.25,-0.5585964918136597,1.0,1.0,-0.5522388219833374,-1.0,0.0,-1.0,-0.7759600281715393
0.0,1.0,-0.8369925022125244,-1.0,-1.0,-0.07692307978868484,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.5,-0.9999799728393555
0.0,1.0,-0.8721805214881897,-0.9882143139839172,0.0,0.5384615063667297,0.5,-0.9852632284164429,-1.0,-1.0,-1.0,-1.0,0.0,-0.800000011920929,-0.9991999864578247
1.0,1.0,-0.2857142984867096,-0.9403570890426636,0.0,0.38461539149284363,-0.25,-0.9971929788589478,-1.0,-1.0,-1.0,-1.0,0.0,-0.8799999952316284,-0.9998999834060669
0.0,1.0,-0.7317293286323547,-0.8867856860160828,-1.0,0.23076920211315155,-0.25,-0.7835087776184082,1.0,1.0,-0.8208954930305481,-1.0,0.0,-0.9200000166893005,-1.0
1.0,1.0,0.024962469935417175,-0.7024999856948853,0.0,1.0,0.0,-0.9940351247787476,-1.0,-1.0,-1.0,1.0,0.0,-0.47999998927116394,-1.0
1.0,1.0,-0.3885714113712311,-0.8214285969734192,0.0,0.07692307978868484,-0.25,-0.9298245906829834,-1.0,-1.0,-1.0,-1.0,0.0,-0.5400000214576721,-0.9996799826622009
1.0,-1.0,-0.41864660382270813,-0.8839285969734192,0.0,-0.8461537957191467,-0.25,-0.9621052742004395,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0
0.0,1.0,-0.11789470165967941,-0.973214328289032,-1.0,0.07692307978868484,-0.25,-0.9736841917037964,1.0,1.0,-0.7611939907073975,1.0,0.0,-0.699999988079071,-0.9967600107192993
0.0,1.0,-0.3759397864341736,-0.7114285826683044,-1.0,-0.692307710647583,0.0,-0.4035088121891022,1.0,1.0,-0.7910447716712952,1.0,0.0,-0.8050000071525574,-1.0
1.0,1.0,-0.1278194934129715,-0.785714328289032,0.0,-0.692307710647583,0.0,-0.9298245906829834,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.9959999918937683
1.0,1.0,-0.864661693572998,-0.9882143139839172,0.0,-0.8461537957191467,-0.25,-0.9824560880661011,-1.0,-1.0,-1.0,1.0,-1.0,-0.7200000286102295,-1.0
1.0,1.0,-0.7193984985351562,-0.8214285969734192,0.0,-1.0,-1.0,-0.9940351247787476,-1.0,-1.0,-1.0,1.0,0.0,-0.8999999761581421,-0.9158400297164917
0.0,-1.0,-0.7368420958518982,-0.39571431279182434,-1.0,1.0,-0.25,-0.8273683786392212,-1.0,-1.0,-1.0,-1.0,0.0,-0.8360000252723694,-1.0
1.0,1.0,-0.8745865225791931,-0.9853571057319641,0.0,-0.23076920211315155,-0.25,-0.9971929788589478,-1.0,-1.0,-1.0,-1.0,0.0,-0.7200000286102295,-0.9850000143051147
1.0,1.0,-0.8595489263534546,-0.25607138872146606,-1.0,-0.23076920211315155,-0.25,-0.9912281036376953,1.0,-1.0,-1.0,-1.0,0.0,-0.8799999952316284,-0.9925000071525574
1.0,-1.0,-0.5813534259796143,-0.8928570747375488,0.0,-0.07692307978868484,-0.25,-0.859649121761322,1.0,-1.0,-1.0,-1.0,-1.0,-0.6320000290870667,-1.0
0.0,-1.0,-0.8445112705230713,-0.3392857015132904,-1.0,0.07692307978868484,-0.25,-0.9298245906829834,1.0,1.0,-0.8805969953536987,1.0,0.0,-0.9200000166893005,-0.9900000095367432
1.0,1.0,-0.7317293286323547,-0.9464285969734192,0.0,-0.692307710647583,-0.25,-0.8887718915939331,-1.0,1.0,-0.9701492786407471,1.0,0.0,-0.6000000238418579,-0.9998199939727783
1.0,1.0,0.4661653935909271,-0.089285708963871,-1.0,0.07692307978868484,0.75,-0.6491227746009827,1.0,-1.0,-1.0,-1.0,0.0,-0.8880000114440918,-1.0
0.0,-1.0,-0.7067669034004211,-0.3571428954601288,0.0,0.5384615063667297,-0.25,-0.4035088121891022,1.0,1.0,-0.8507462739944458,1.0,0.0,-0.8799999952316284,-1.0
1.0,1.0,-0.35338351130485535,-0.7739285826683044,0.0,1.0,0.75,-0.7368420958518982,1.0,-1.0,-1.0,1.0,0.0,-0.3199999928474426,-1.0
1.0,-1.0,0.29563918709754944,-0.6964285969734192,-1.0,-1.0,-1.0,-0.6491227746009827,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-0.9999200105667114
1.0,-1.0,0.19037599861621857,-0.9882143139839172,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.9380000233650208,-0.999459981918335
0.0,1.0,-0.17533840239048004,-0.7114285826683044,0.0,0.8461537957191467,0.75,-0.5087718963623047,1.0,1.0,-0.7611939907073975,-1.0,0.0,-0.6800000071525574,-1.0
0.0,1.0,-0.1452631950378418,-0.6399999856948853,0.0,0.5384615063667297,0.75,-0.10526320338249207,1.0,-1.0,-1.0,1.0,0.0,-0.9079999923706055,-1.0
1.0,1.0,-0.17533840239048004,-0.910714328289032,-1.0,0.23076920211315155,-0.25,-0.9824560880661011,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.9961000084877014
1.0,-1.0,-0.39849621057510376,-0.9464285969734192,0.0,-0.5384615063667297,0.0,-0.9298245906829834,1.0,1.0,-0.9104477763175964,1.0,0.0,-0.7879999876022339,-1.0
0.0,1.0,-0.6415038108825684,-0.10714290291070938,0.0,0.8461537957191467,-0.25,-0.9150876998901367,1.0,1.0,1.0,1.0,0.0,-0.8600000143051147,-0.9948400259017944
0.0,1.0,-0.6818044781684875,-0.526785671710968,-1.0,-0.8461537957191467,-0.25,-0.6140351295471191,1.0,-1.0,-1.0,1.0,-1.0,-0.8999999761581421,-1.0
0.0,1.0,-0.7118796706199646,-0.16964289546012878,-1.0,0.23076920211315155,-0.25,-0.9414035081863403,1.0,-1.0,-1.0,1.0,0.0,-0.8399999737739563,-0.9940000176429749
1.0,1.0,-0.49112778902053833,-0.8214285969734192,0.0,0.8461537957191467,0.75,-0.8421053290367126,-1.0,-1.0,-1.0,1.0,-1.0,-0.6600000262260437,-1.0
1.0,1.0,-0.29563918709754944,-0.714285671710968,0.0,0.07692307978868484,0.0,-0.6491227746009827,1.0,-1.0,-1.0,1.0,-1.0,-0.7200000286102295,-1.0
1.0,1.0,-0.6240602135658264,-0.8899999856948853,0.0,0.23076920211315155,-0.25,-0.9912281036376953,-1.0,-1.0,-1.0,-1.0,0.0,-0.8999999761581421,-1.0
1.0,-1.0,-0.518796980381012,-0.9524999856948853,0.0,0.23076920211315155,-0.25,-0.9824560880661011,-1.0,-1.0,-1.0,1.0,0.0,-0.699999988079071,-1.0
1.0,-1.0,-0.7218044996261597,-0.8689286112785339,0.0,-0.38461539149284363,-0.5,-1.0,-1.0,1.0,-0.9701492786407471,-1.0,0.0,-0.800000011920929,-0.9989399909973145
1.0,1.0,-0.8947368264198303,-0.785714328289032,0.0,-0.5384615063667297,-0.25,-0.9971929788589478,-1.0,-1.0,-1.0,1.0,0.0,-0.8399999737739563,-0.9991999864578247
0.0,1.0,-0.5338345766067505,0.05642857030034065,0.0,-0.23076920211315155,-0.25,-0.6463158130645752,1.0,1.0,-0.8507462739944458,1.0,0.0,-0.8320000171661377,-1.0
1.0,-1.0,-0.5539849996566772,-0.7471429109573364,0.0,-0.692307710647583,0.0,-0.9649122953414917,1.0,-1.0,-1.0,1.0,0.0,-0.8289999961853027,-1.0
1.0,1.0,-0.37353378534317017,-1.0,0.0,0.07692307978868484,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.8159999847412109,-1.0
1.0,1.0,-0.7091729044914246,-0.958214282989502,0.0,0.07692307978868484,0.75,-0.9940351247787476,1.0,-1.0,-1.0,-1.0,0.0,-0.8199999928474426,-1.0
0.0,1.0,-0.6616541147232056,-0.1964285969734192,0.0,0.07692307978868484,-0.25,-0.8245614171028137,1.0,1.0,-0.4925372898578644,-1.0,0.0,-0.800000011920929,-0.9758399724960327
0.0,-1.0,-0.8496240973472595,-0.4642857015132904,0.0,0.5384615063667297,-0.25,-0.8098245859146118,1.0,1.0,-0.8507462739944458,-1.0,0.0,-0.8159999847412109,-0.4654799997806549
1.0,1.0,-0.8998495936393738,-0.9821429252624512,0.0,0.5384615063667297,-0.25,-0.9764912128448486,-1.0,1.0,-0.8805969953536987,-1.0,0.0,-0.8399999737739563,-0.9998400211334229
1.0,-1.0,-0.9299247860908508,-0.9760714173316956,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9701492786407471,-1.0,0.0,-0.8399999737739563,-0.9974799752235413
1.0,1.0,-0.42345869541168213,-0.8214285969734192,0.0,-0.23076920211315155,-0.25,-0.8771929740905762,-1.0,1.0,-0.9402984976768494,1.0,0.0,-0.2800000011920929,-1.0
0.0,-1.0,-0.8021053075790405,-0.2857142984867096,0.0,0.07692307978868484,0.75,-0.9298245906829834,1.0,1.0,-0.8805969953536987,-1.0,0.0,-0.949999988079071,-0.9707000255584717
1.0,-1.0,-0.7593985199928284,-0.875,-1.0,-0.38461539149284363,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.8399999737739563,-1.0
0.0,1.0,-0.41593989729881287,-0.9257143139839172,0.0,0.692307710647583,0.75,-0.543859601020813,1.0,-1.0,-1.0,1.0,0.0,-0.8360000252723694,-0.3743000030517578
1.0,-1.0,-0.6517292857170105,-0.8510714173316956,0.0,0.07692307978868484,0.75,-0.8070175051689148,1.0,-1.0,-1.0,1.0,0.0,-0.6399999856948853,-0.9999799728393555
0.0,-1.0,-0.6691728830337524,-0.785714328289032,0.0,0.5384615063667297,0.75,-0.8712280988693237,1.0,1.0,-0.43283578753471375,-1.0,0.0,-1.0,-0.9900000095367432
0.0,1.0,-0.4863157868385315,-1.0,0.0,0.23076920211315155,-0.25,-0.9122806787490845,1.0,1.0,-0.9701492786407471,-1.0,0.0,-0.7979999780654907,-1.0
1.0,1.0,-0.7894737124443054,-0.6367856860160828,-1.0,-0.38461539149284363,-0.25,-0.9796491265296936,-1.0,-1.0,-1.0,-1.0,0.0,-0.8600000143051147,-0.9963200092315674
1.0,-1.0,-0.20060139894485474,-0.4196428954601288,-1.0,-0.5384615063667297,-0.25,-0.9884210824966431,-1.0,1.0,-0.9402984976768494,-1.0,0.0,-0.8159999847412109,-0.9996399879455566
1.0,1.0,-0.528721809387207,-0.910714328289032,0.0,0.07692307978868484,0.75,-0.9824560880661011,-1.0,1.0,-0.9402984976768494,1.0,0.0,-0.6000000238418579,-0.9978399872779846
1.0,1.0,-0.1828572005033493,-0.964285671710968,-1.0,-0.07692307978868484,-0.25,-0.9649122953414917,-1.0,-1.0,-1.0,1.0,0.0,-0.8700000047683716,-1.0
0.0,-1.0,-0.5263158082962036,-0.9671428799629211,0.0,-0.5384615063667297,-0.25,-0.9621052742004395,1.0,1.0,-0.8805969953536987,-1.0,0.0,-0.6200000047683716,-0.9900000095367432
0.0,1.0,0.22315779328346252,-0.964285671710968,-1.0,-0.5384615063667297,0.75,-0.7221053242683411,1.0,-1.0,-1.0,-1.0,0.0,-0.8199999928474426,-0.9937199950218201
1.0,1.0,-0.3909774124622345,-0.6071429252624512,-1.0,0.07692307978868484,-0.25,-0.8947368264198303,-1.0,-1.0,-1.0,1.0,0.0,-0.9399999976158142,-1.0
1.0,1.0,-0.6616541147232056,-0.14285710453987122,0.0,-0.5384615063667297,-0.25,-0.8421053290367126,1.0,1.0,-0.9402984976768494,1.0,0.0,-0.8799999952316284,-0.9998999834060669
1.0,-1.0,-0.6141353249549866,-0.8185713887214661,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-0.8199999928474426,-0.9987999796867371
0.0,-1.0,-0.41864660382270813,-0.6696429252624512,0.0,0.5384615063667297,0.75,-0.8859648704528809,1.0,1.0,-0.9402984976768494,-1.0,0.0,-1.0,-1.0
1.0,1.0,-0.40090230107307434,-0.8453571200370789,0.0,0.07692307978868484,-0.25,-0.8947368264198303,-1.0,-1.0,-1.0,-1.0,1.0,-0.8799999952316284,-1.0
1.0,1.0,-0.3257142901420593,-0.6071429252624512,0.0,-0.692307710647583,0.0,-0.6491227746009827,-1.0,-1.0,-1.0,-1.0,0.0,-0.7900000214576721,-0.9862599968910217
1.0,1.0,-0.8270676732063293,-0.979285717010498,0.0,-0.5384615063667297,-0.25,-0.9796491265296936,-1.0,-1.0,-1.0,-1.0,0.0,-0.7200000286102295,-0.9927200078964233
0.0,1.0,-0.6866164803504944,-0.9375,0.0,0.5384615063667297,-0.25,-0.6754385828971863,1.0,1.0,-0.9402984976768494,1.0,0.0,-0.47999998927116394,-0.9599999785423279
0.0,-1.0,-0.4962405860424042,-0.535714328289032,0.0,0.07692307978868484,0.0,-0.7192981839179993,1.0,1.0,-0.7910447716712952,1.0,0.0,-1.0,-0.9387000203132629
1.0,1.0,-0.8120300769805908,-0.5,0.0,0.07692307978868484,-0.25,-0.9649122953414917,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
0.0,1.0,-0.6517292857170105,-0.9585713744163513,0.0,0.07692307978868484,-0.25,-0.9796491265296936,1.0,1.0,-0.7910447716712952,1.0,0.0,-0.9039999842643738,-0.8975200057029724
1.0,1.0,-0.5239098072052002,-0.660714328289032,0.0,-0.07692307978868484,-0.25,-0.859649121761322,-1.0,1.0,-0.9701492786407471,1.0,0.0,-0.5400000214576721,-0.9986400008201599
1.0,1.0,-0.11518800258636475,-0.839285671710968,0.0,-0.692307710647583,0.0,-0.9473683834075928,1.0,-1.0,-1.0,-1.0,0.0,-0.4399999976158142,-1.0
1.0,1.0,-0.548872172832489,-0.916785717010498,0.0,-0.5384615063667297,-0.25,-0.9649122953414917,1.0,-1.0,-1.0,-1.0,-1.0,-0.7200000286102295,-1.0
1.0,1.0,-0.4640601873397827,-0.785714328289032,-1.0,-0.692307710647583,0.0,-0.5087718963623047,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.9999799728393555
0.0,1.0,-0.804511308670044,-0.28857138752937317,0.0,0.38461539149284363,-0.75,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
0.0,1.0,-0.0601503811776638,-0.3928571045398712,0.0,0.8461537957191467,0.75,-0.017543859779834747,1.0,1.0,-0.9701492786407471,1.0,0.0,-0.9120000004768372,-0.9599999785423279
0.0,-1.0,-0.7269173264503479,-0.8364285826683044,0.0,0.5384615063667297,0.75,-0.8392981886863708,1.0,1.0,-0.7910447716712952,1.0,0.0,-0.8600000143051147,-0.9523199796676636
0.0,-1.0,-0.7918797135353088,-0.785714328289032,0.0,0.5384615063667297,-0.25,-0.9884210824966431,1.0,1.0,-0.9104477763175964,-1.0,0.0,-0.8999999761581421,-0.9998800158500671
1.0,1.0,-0.5765414237976074,-0.8928570747375488,0.0,0.23076920211315155,-0.25,-0.8421053290367126,-1.0,1.0,-0.9701492786407471,1.0,0.0,-0.8999999761581421,-0.9999399781227112
1.0,1.0,-0.1828572005033493,-0.839285671710968,-1.0,1.0,0.75,-0.2982456088066101,1.0,-1.0,-1.0,1.0,0.0,-0.8240000009536743,-1.0
0.0,1.0,0.283308207988739,1.0,-1.0,0.07692307978868484,-0.25,1.0,1.0,1.0,0.19402989745140076,-1.0,0.0,-1.0,-0.9997000098228455
0.0,-1.0,0.5136842727661133,-0.9882143139839172,0.0,-1.0,-1.0,-1.0,1.0,1.0,-0.9701492786407471,-1.0,0.0,-0.7680000066757202,-0.9980000257492065
0.0,-1.0,-0.7392480969429016,-0.1964285969734192,-1.0,1.0,0.75,-0.9473683834075928,1.0,1.0,-0.8805969953536987,-1.0,0.0,-1.0,-0.9935799837112427
1.0,-1.0,-0.6818044781684875,-0.8214285969734192,-1.0,-0.692307710647583,0.0,-0.684210479259491,-1.0,-1.0,-1.0,-1.0,0.0,-0.800000011920929,-0.990880012512207
1.0,-1.0,0.6766917109489441,-0.5714285969734192,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-0.3434585928916931,-0.9464285969734192,0.0,-0.5384615063667297,-0.25,-0.8947368264198303,-1.0,-1.0,-1.0,1.0,0.0,-0.7689999938011169,-1.0
0.0,1.0,0.040000058710575104,-0.14285710453987122,0.0,-0.07692307978868484,-0.25,0.12280700355768204,1.0,-1.0,-1.0,-1.0,-1.0,-0.8899999856948853,-1.0
0.0,-1.0,-0.5690225958824158,0.0714285671710968,-1.0,0.38461539149284363,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.735759973526001
0.0,1.0,-0.35578951239585876,-0.8214285969734192,0.0,-0.5384615063667297,-0.25,-0.684210479259491,1.0,1.0,-0.7910447716712952,-1.0,0.0,-0.8500000238418579,-0.9746000170707703
0.0,1.0,0.07518797367811203,-0.45821431279182434,0.0,-0.692307710647583,0.0,-0.46771928668022156,1.0,1.0,-0.5522388219833374,1.0,0.0,-1.0,-0.8999999761581421
1.0,1.0,1.0,-0.6071429252624512,0.0,0.07692307978868484,-0.25,-0.9621052742004395,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.9932000041007996
1.0,1.0,-0.5338345766067505,-0.0714285671710968,0.0,-0.8461537957191467,0.75,-0.9649122953414917,-1.0,-1.0,-1.0,-1.0,0.0,-0.7720000147819519,-1.0
1.0,-1.0,-0.9046617150306702,-0.964285671710968,0.0,-0.692307710647583,-0.25,-0.9884210824966431,-1.0,1.0,-0.8208954930305481,1.0,0.0,-0.7599999904632568,-0.9993000030517578
1.0,-1.0,-0.9323307871818542,-0.9882143139839172,0.0,-0.23076920211315155,-0.25,-0.9298245906829834,-1.0,1.0,-0.9402984976768494,1.0,0.0,-0.6800000071525574,-0.9999799728393555
0.0,1.0,0.3933835029602051,0.035714291036129,0.0,-1.0,-1.0,0.2631579041481018,1.0,1.0,-0.5522388219833374,1.0,0.0,-1.0,-0.9800000190734863
0.0,1.0,-0.5714285969734192,-0.8571429252624512,0.0,-0.5384615063667297,0.75,-0.7077193260192871,1.0,1.0,-0.9402984976768494,1.0,0.0,-0.8190000057220459,-1.0
0.0,1.0,-0.165413498878479,-0.8899999856948853,0.0,-0.692307710647583,0.0,-0.7543860077857971,-1.0,-1.0,-1.0,-1.0,0.0,-0.7839999794960022,-1.0
1.0,1.0,-0.6893233060836792,-0.3571428954601288,0.0,-0.23076920211315155,-0.25,-0.9824560880661011,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0
1.0,1.0,-0.6766917109489441,-0.04749999940395355,-1.0,-0.23076920211315155,-0.25,-0.9971929788589478,-1.0,-1.0,-1.0,1.0,0.0,-0.8799999952316284,-0.9904999732971191
0.0,1.0,-0.36842110753059387,0.0714285671710968,0.0,0.692307710647583,0.5,-0.6228070259094238,1.0,1.0,-0.7313433289527893,1.0,0.0,-1.0,-0.9973199963569641
1.0,1.0,-0.40090230107307434,-0.910714328289032,0.0,0.23076920211315155,-0.25,-0.9182456135749817,-1.0,-1.0,-1.0,-1.0,0.0,-0.8799999952316284,-1.0
0.0,-1.0,-0.1855638027191162,-0.2857142984867096,0.0,0.5384615063667297,0.75,-0.8771929740905762,1.0,-1.0,-1.0,-1.0,0.0,-0.9710000157356262,-0.9832599759101868
0.0,1.0,-0.7993984818458557,-0.8689286112785339,0.0,0.07692307978868484,-0.25,-0.8421053290367126,1.0,1.0,-0.9701492786407471,-1.0,0.0,-0.8999999761581421,-0.996999979019165
0.0,1.0,-0.2857142984867096,-0.9196429252624512,-1.0,-0.8461537957191467,-0.25,-0.8947368264198303,-1.0,-1.0,-1.0,1.0,0.0,-0.5690000057220459,-1.0
0.0,1.0,0.04511278122663498,-0.6964285969734192,0.0,-0.07692307978868484,-0.25,-0.9912281036376953,1.0,-1.0,-1.0,1.0,0.0,-0.7749999761581421,-1.0
1.0,1.0,-0.7218044996261597,-0.9464285969734192,0.0,-0.07692307978868484,-0.25,-0.9649122953414917,-1.0,-1.0,-1.0,1.0,-1.0,-0.6800000071525574,-1.0
1.0,1.0,-0.3609023094177246,-0.7589285969734192,0.0,0.07692307978868484,0.75,-0.4182456135749817,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0
1.0,1.0,-0.922406017780304,-0.8035714030265808,0.0,-0.23076920211315155,-0.25,-0.95333331823349,-1.0,1.0,-0.9701492786407471,-1.0,0.0,-0.9200000166893005,-0.9995800256729126
0.0,1.0,-0.7317293286323547,-0.25,0.0,0.5384615063667297,0.75,-0.906315803527832,1.0,-1.0,-1.0,-1.0,0.0,-0.8999999761581421,-1.0
1.0,-1.0,-0.7593985199928284,-0.1607142984867096,0.0,0.07692307978868484,-0.25,-0.9824560880661011,-1.0,-1.0,-1.0,1.0,0.0,-0.8199999928474426,-1.0
0.0,-1.0,-0.6592481136322021,-0.8185713887214661,-1.0,-0.23076920211315155,-0.25,-0.9824560880661011,1.0,-1.0,-1.0,1.0,0.0,-0.6299999952316284,-1.0
0.0,1.0,-0.3209021985530853,-0.848214328289032,-1.0,0.23076920211315155,-0.25,-0.9940351247787476,1.0,1.0,-0.9701492786407471,-1.0,0.0,-0.949999988079071,-0.9762600064277649
1.0,-1.0,-0.5539849996566772,-0.7321429252624512,0.0,0.07692307978868484,-0.25,-0.9824560880661011,-1.0,1.0,-0.9701492786407471,1.0,0.0,-0.9599999785423279,-0.9969199895858765
1.0,1.0,-0.7467669248580933,-0.1339285969734192,0.0,0.07692307978868484,-0.25,-0.765964925289154,-1.0,1.0,-0.9402984976768494,1.0,0.0,-0.8199999928474426,-0.9965400099754333
0.0,1.0,-0.3858647048473358,-0.8899999856948853,0.0,0.8461537957191467,-0.25,-0.8919298052787781,1.0,1.0,-0.9701492786407471,1.0,0.0,-0.47999998927116394,0.0
1.0,1.0,-0.3609023094177246,-0.8214285969734192,0.0,-0.692307710647583,-0.25,-0.9298245906829834,-1.0,-1.0,-1.0,1.0,0.0,-0.7900000214576721,-1.0
1.0,1.0,-0.5539849996566772,-0.7410714030265808,0.0,-0.23076920211315155,-0.25,-0.9824560880661011,-1.0,-1.0,-1.0,1.0,0.0,-0.8999999761581421,-1.0
1.0,-1.0,-0.8369925022125244,-0.6132143139839172,0.0,-0.692307710647583,0.75,-0.9796491265296936,-1.0,-1.0,-1.0,-1.0,0.0,-0.9200000166893005,-0.9903200268745422
0.0,1.0,-0.714285671710968,-0.9285714030265808,0.0,0.07692307978868484,-0.25,-0.9414035081863403,1.0,-1.0,-1.0,-1.0,-1.0,-0.699999988079071,-1.0
1.0,1.0,-0.9172931909561157,-0.9910714030265808,0.0,0.07692307978868484,-0.25,-0.9884210824966431,-1.0,-1.0,-1.0,-1.0,0.0,-0.8679999709129333,-1.0
0.0,-1.0,-0.8096240758895874,-0.9910714030265808,0.0,0.5384615063667297,-0.25,-0.9298245906829834,-1.0,1.0,-0.9701492786407471,-1.0,0.0,-0.7599999904632568,-0.9846400022506714
0.0,1.0,-0.7419549226760864,-0.2142857015132904,0.0,0.23076920211315155,-0.25,-0.859649121761322,1.0,1.0,-0.9701492786407471,-1.0,0.0,-0.9200000166893005,-0.9944400191307068
1.0,1.0,-0.3909774124622345,-0.6367856860160828,-1.0,-0.692307710647583,0.0,-0.9238595962524414,-1.0,-1.0,-1.0,1.0,0.0,-0.5199999809265137,-1.0
1.0,-1.0,0.3031579852104187,-0.9760714173316956,0.0,-0.692307710647583,0.0,-0.9298245906829834,1.0,-1.0,-1.0,1.0,0.0,-0.7480000257492065,-0.956059992313385
1.0,1.0,-0.9248120188713074,-0.9403570890426636,0.0,-0.07692307978868484,-0.25,-0.9940351247787476,1.0,-1.0,-1.0,-1.0,-1.0,-0.800000011920929,-1.0
0.0,1.0,-0.4261654019355774,-0.8214285969734192,0.0,0.8461537957191467,0.75,-0.8070175051689148,1.0,1.0,-0.8208954930305481,-1.0,0.0,-0.8399999737739563,-0.9585599899291992
0.0,1.0,0.03759397938847542,0.7917855978012085,0.0,0.23076920211315155,-0.25,-0.8771929740905762,1.0,1.0,-0.9104477763175964,-1.0,0.0,-0.8799999952316284,-0.9997199773788452
1.0,1.0,-0.3858647048473358,-0.8035714030265808,0.0,-0.692307710647583,0.0,-0.8245614171028137,-1.0,-1.0,-1.0,1.0,0.0,-0.7680000066757202,-0.9959999918937683
1.0,1.0,-0.8622555732727051,-0.9135714173316956,-1.0,0.38461539149284363,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.8999999761581421,-1.0
1.0,1.0,-0.08270677179098129,-0.964285671710968,0.0,-0.07692307978868484,-0.25,-0.24561400711536407,1.0,-1.0,-1.0,-1.0,-1.0,-0.6000000238418579,-1.0
1.0,1.0,-0.2430076003074646,-0.875,0.0,-0.5384615063667297,-0.25,-0.9649122953414917,-1.0,-1.0,-1.0,1.0,0.0,-0.699999988079071,-0.9999600052833557
1.0,1.0,-0.4637593924999237,-0.9464285969734192,-1.0,-0.23076920211315155,-0.25,-0.7543860077857971,-1.0,-1.0,-1.0,1.0,0.0,-0.6800000071525574,-1.0
0.0,1.0,-0.6592481136322021,-0.8778570890426636,0.0,1.0,-0.25,-0.8831579089164734,1.0,1.0,-0.9701492786407471,1.0,0.0,-0.6050000190734863,-0.9995999932289124
0.0,1.0,0.5539848804473877,-0.2142857015132904,0.0,0.38461539149284363,1.0,0.4035088121891022,1.0,1.0,-0.7910447716712952,1.0,0.0,-0.9779999852180481,-1.0
0.0,1.0,-0.17052629590034485,-1.0,0.0,0.07692307978868484,0.0,0.05263157933950424,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
1.0,1.0,-0.4736841917037964,-0.9196429252624512,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9701492786407471,-1.0,0.0,-0.9039999842643738,-0.9996200203895569
